respondent_id,party_name,country_name,is_populist,populist_and_farleft,populist_and_farright,income_decile,income_feeling,paid_work,econ_satisfaction,unemp_3m,years_education,financial_difficulty_childhood,immig_same_ethnic,immig_diff_ethnic,immig_poor_nonEU,gay_rights_freedom,gay_adoption_rights,eu_integration,europe_attachment,country_attachment,child_obedience,leader_loyalty,tradition_important,pleasure_important,trust_politicians,trust_parties,trust_parliament,influence_on_politics,confident_participation,active_politics_role,political_interest,left_right_scale,party_closeness,ess_round,age,gender,ethnic_majority_identity,disc_nationality,disc_race,disc_ethnicity,born_in_country,citizen,how_religious,religion_belonging,religion_attendance,vote_x,vote_code,farright,farleft,eurosceptic,in_parliament,partyfacts_id,parlgov_id,vote_y
77843,SPD,Germany,0,0,0,9,1,1,3,2,15,5,1,2,2,1,1,4,2,4,2,3,1,3,1,0,2,3,3,3,1,5,1,11,55,1,1,0,0,0,1,1,5,2,7,1,2.0,0,0,,,,,1
77843,SPD,Germany,0,0,0,5,1,0,5,2,17,4,1,1,1,1,1,10,9,9,3,3,6,4,2,2,8,3,2,2,2,4,2,11,24,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
77893,Bündnis 90/Die Grünen,Germany,0,0,0,7,1,1,6,1,15,3,2,2,2,2,2,10,10,10,5,2,4,4,4,5,7,3,2,2,3,5,1,11,54,2,1,0,0,0,1,1,2,2,7,1,4.0,0,0,,,,,1
77908,SPD,Germany,0,0,0,4,2,1,4,2,20,2,2,3,3,1,1,0,8,8,2,1,6,2,7,5,6,3,2,3,1,6,1,11,57,1,1,0,0,0,1,1,6,1,6,1,2.0,0,0,,,,,1
77925,CDU/CSU,Germany,0,0,0,3,2,1,8,2,14,4,1,2,2,1,1,10,8,10,3,4,2,3,5,7,6,3,3,2,1,5,2,11,58,2,1,0,0,0,1,1,7,1,7,1,1.0,0,0,,,,,1
77930,CDU/CSU,Germany,0,0,0,5,2,1,4,2,11,3,2,2,3,2,2,5,9,9,2,2,2,3,3,3,3,2,2,1,3,5,2,11,69,2,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,1
77956,FDP,Germany,0,0,0,9,1,1,6,2,16,3,1,2,2,1,1,8,10,10,4,3,6,2,5,6,7,3,4,2,2,6,2,11,25,1,1,0,0,0,1,1,1,2,7,1,5.0,0,0,,,,,1
77967,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,7,1,13,5,1,1,1,1,1,10,10,7,2,3,4,4,6,6,7,4,4,4,2,2,1,11,51,2,1,0,0,0,1,1,6,2,7,1,4.0,0,0,,,,,1
77970,Freie Wähler,Germany,0,0,0,10,1,0,8,2,19,5,1,1,2,1,3,9,10,9,4,4,1,5,5,3,6,3,3,4,1,5,1,11,81,2,1,0,0,0,1,1,1,1,5,1,7.0,0,0,,,,,1
78000,FDP,Germany,0,0,0,8,1,1,4,2,17,4,3,3,3,1,2,5,9,10,2,5,2,4,3,1,3,3,2,2,1,8,1,11,31,1,1,0,0,0,1,1,5,2,7,1,5.0,0,0,,,,,1
78002,FDP,Germany,0,0,0,3,2,0,4,2,18,4,1,1,1,1,1,5,5,7,3,3,4,2,5,4,4,3,2,2,3,6,2,11,27,1,1,0,0,0,1,1,1,2,7,1,5.0,0,0,,,,,1
78035,SPD,Germany,0,0,0,7,1,0,3,2,13,5,2,2,2,2,2,5,5,10,1,2,2,3,4,5,5,2,2,2,2,5,1,11,90,1,1,0,0,0,1,1,4,1,5,1,2.0,0,0,,,,,1
78036,CDU/CSU,Germany,0,0,0,10,1,1,3,2,16,5,3,3,3,1,1,4,5,6,5,4,3,3,3,3,3,3,3,1,3,6,2,11,24,2,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,1
78045,Bündnis 90/Die Grünen,Germany,0,0,0,3,1,0,7,2,17,4,2,2,2,2,2,9,6,6,4,4,5,3,6,7,7,3,2,2,2,2,1,11,66,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
78081,SPD,Germany,0,0,0,10,1,1,2,2,12,5,1,1,1,1,4,5,5,8,2,2,2,2,7,7,8,4,3,2,2,3,2,11,56,1,1,0,0,0,1,1,6,2,6,1,2.0,0,0,,,,,1
78081,SPD,Germany,0,0,0,10,2,1,3,2,17,4,2,3,3,3,4,5,8,8,3,2,4,2,4,7,4,3,3,3,3,6,2,11,30,2,1,0,0,0,1,1,8,1,6,1,2.0,0,0,,,,,1
78094,SPD,Germany,0,0,0,2,3,1,4,2,16,2,2,3,3,1,1,9,3,8,1,3,1,3,5,7,7,2,4,2,2,7,2,11,22,2,1,0,0,0,1,1,7,1,4,1,2.0,0,0,,,,,1
78133,CDU/CSU,Germany,0,0,0,3,3,0,2,1,13,2,2,2,2,2,2,4,8,8,1,4,2,2,7,3,7,3,4,3,1,5,2,11,66,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
78133,CDU/CSU,Germany,0,0,0,4,2,1,6,2,12,5,1,2,3,3,3,6,6,9,2,3,3,3,5,5,5,3,1,2,3,6,2,11,49,2,1,0,0,0,1,1,5,1,5,1,1.0,0,0,,,,,1
78169,Bündnis 90/Die Grünen,Germany,0,0,0,8,1,1,3,2,23,4,2,2,2,1,1,8,8,7,4,4,4,2,4,3,7,3,3,3,2,5,2,11,51,2,1,0,0,0,1,1,7,1,6,1,4.0,0,0,,,,,1
78169,Bündnis 90/Die Grünen,Germany,0,0,0,2,1,0,7,1,15,5,1,3,3,1,1,6,9,9,2,3,3,3,3,2,2,3,2,2,1,6,1,11,66,2,1,0,0,0,1,1,5,1,6,1,4.0,0,0,,,,,1
78201,FDP,Germany,0,0,0,9,1,1,6,2,21,5,2,2,2,1,2,8,3,2,2,4,4,4,1,1,3,1,3,3,1,5,2,11,45,1,1,0,0,0,1,1,4,1,7,1,5.0,0,0,,,,,1
78201,FDP,Germany,0,0,0,9,2,0,1,2,15,5,1,2,1,1,1,8,9,8,2,2,3,2,2,4,5,3,3,2,3,5,2,11,21,1,1,0,0,0,1,1,3,2,7,1,5.0,0,0,,,,,1
78207,Bündnis 90/Die Grünen,Germany,0,0,0,8,2,0,2,1,12,5,2,3,3,2,4,7,5,6,2,4,3,4,2,2,3,2,2,2,2,6,2,11,60,2,1,0,0,0,1,1,2,2,7,1,4.0,0,0,,,,,1
78207,Bündnis 90/Die Grünen,Germany,0,0,0,4,1,0,6,2,7,3,2,2,2,2,2,8,6,7,2,2,3,2,3,3,6,1,2,2,4,4,1,11,75,2,1,0,0,0,1,1,7,2,6,1,4.0,0,0,,,,,1
78207,Bündnis 90/Die Grünen,Germany,0,0,0,4,1,0,4,2,18,4,1,1,1,1,2,7,10,9,1,2,1,3,6,6,8,3,1,2,2,5,1,11,71,2,1,0,0,0,1,1,8,1,7,1,4.0,0,0,,,,,1
78222,Bündnis 90/Die Grünen,Germany,0,0,0,8,1,0,8,1,19,3,2,2,2,1,1,5,6,6,2,2,3,5,7,6,8,3,3,5,1,3,1,11,67,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
78266,CDU/CSU,Germany,0,0,0,5,1,0,3,2,11,4,1,2,2,2,2,5,4,8,2,2,3,2,3,3,5,2,3,3,1,5,1,11,73,1,1,0,0,0,2,1,7,1,5,1,1.0,0,0,,,,,1
78296,SPD,Germany,0,0,0,9,1,1,5,2,18,2,2,2,2,1,1,4,7,7,1,3,3,3,3,3,6,2,2,1,3,6,2,11,30,1,1,0,0,0,1,1,3,2,7,1,2.0,0,0,,,,,1
78296,SPD,Germany,0,0,0,6,1,0,5,2,14,5,2,3,3,1,1,5,10,10,2,3,4,3,5,5,5,3,3,3,1,10,1,11,88,1,1,0,0,0,1,1,0,2,5,1,2.0,0,0,,,,,1
78387,CDU/CSU,Germany,0,0,0,2,3,0,2,2,14,2,1,1,1,1,1,5,8,7,3,3,3,2,3,3,5,3,1,1,3,2,2,11,23,2,1,0,0,0,1,1,1,2,7,1,1.0,0,0,,,,,1
78387,CDU/CSU,Germany,0,0,0,2,4,0,4,2,3,3,1,2,2,3,2,3,8,10,2,2,2,4,7,7,9,3,4,4,2,7,1,11,67,1,1,0,0,0,1,1,3,1,5,1,1.0,0,0,,,,,1
78388,CDU/CSU,Germany,0,0,0,10,1,1,3,2,17,4,1,2,3,1,1,7,7,10,3,2,4,4,5,4,4,1,4,2,3,5,1,11,59,2,1,0,0,0,1,1,8,1,6,1,1.0,0,0,,,,,1
78414,Bündnis 90/Die Grünen,Germany,0,0,0,10,2,1,6,2,16,3,2,2,3,1,3,6,3,5,2,4,5,5,3,6,5,3,3,2,3,6,1,11,54,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
78476,CDU/CSU,Germany,0,0,0,10,2,1,3,2,22,4,2,2,2,1,2,8,5,5,2,3,2,5,5,5,7,3,3,3,2,7,2,11,46,1,1,0,0,0,1,1,3,2,5,1,1.0,0,0,,,,,1
78510,SPD,Germany,0,0,0,8,2,0,3,1,15,5,2,2,2,2,2,3,7,10,3,3,2,3,1,1,3,2,3,2,1,3,1,11,80,1,1,0,0,0,1,1,6,1,2,1,2.0,0,0,,,,,1
78565,SPD,Germany,0,0,0,5,1,0,5,2,17,5,1,2,2,2,3,8,9,9,1,2,2,2,6,3,8,3,4,3,1,4,1,11,76,1,1,0,0,0,1,1,5,1,5,1,2.0,0,0,,,,,1
78565,SPD,Germany,0,0,0,2,3,0,0,1,10,2,2,2,2,1,2,8,8,10,1,3,5,5,0,0,0,1,3,2,3,5,1,11,68,2,1,0,0,0,1,1,5,1,5,1,2.0,0,0,,,,,1
78603,Alternative für Deutschland,Germany,1,0,1,9,1,1,4,2,14,2,3,3,3,1,1,9,5,1,2,3,3,2,0,0,1,1,3,3,2,5,2,11,34,2,1,0,0,0,1,1,6,2,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
78603,Alternative für Deutschland,Germany,1,0,1,4,2,0,7,2,10,3,2,2,3,4,4,7,6,8,3,3,1,4,5,4,7,3,1,3,2,4,1,11,29,2,2,0,0,0,2,2,10,1,6,1,6.0,1,0,1.0,1.0,1976.0,2253.0,3
78639,SPD,Germany,0,0,0,7,2,1,3,2,14,3,2,2,2,2,2,10,8,9,2,3,4,3,4,3,5,2,3,3,2,5,2,11,54,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
78639,SPD,Germany,0,0,0,3,3,0,4,2,15,4,2,1,1,3,3,5,5,6,2,2,4,5,5,5,5,1,1,1,3,5,1,11,67,2,1,0,0,0,1,1,5,1,5,1,2.0,0,0,,,,,1
78669,FDP,Germany,0,0,0,3,2,0,5,1,12,5,1,2,2,1,2,7,8,9,2,3,2,5,1,2,2,2,3,1,3,4,2,11,69,2,1,0,0,0,1,1,3,2,7,1,5.0,0,0,,,,,1
78669,FDP,Germany,0,0,0,9,1,1,7,2,24,5,1,1,1,1,1,8,8,8,2,2,3,2,8,8,9,4,3,3,1,3,1,11,59,1,1,0,0,0,1,1,3,2,5,1,5.0,0,0,,,,,1
78669,FDP,Germany,0,0,0,10,2,1,0,2,17,4,3,4,3,2,5,0,10,10,3,3,1,2,0,0,0,1,1,1,4,5,1,11,41,2,1,0,0,0,1,1,7,1,3,1,5.0,0,0,,,,,1
78739,CDU/CSU,Germany,0,0,0,4,2,0,4,2,12,4,2,2,2,2,4,10,8,8,2,5,1,3,0,0,0,2,2,1,2,5,2,11,62,2,1,0,0,0,1,1,9,1,4,1,1.0,0,0,,,,,1
78750,SPD,Germany,0,0,0,9,2,1,6,1,24,4,2,1,2,1,4,6,6,6,3,4,4,5,5,5,5,3,3,3,1,4,1,11,51,1,1,0,0,0,2,1,7,1,5,1,2.0,0,0,,,,,1
78750,SPD,Germany,0,0,0,4,3,1,6,1,10,4,1,1,1,1,1,7,8,6,1,3,6,2,5,5,6,4,2,3,4,7,2,11,29,2,1,0,0,0,1,1,3,2,6,1,2.0,0,0,,,,,1
78802,SPD,Germany,0,0,0,5,1,0,7,2,12,2,1,3,3,2,1,9,8,9,1,2,1,3,6,6,9,2,3,3,1,5,1,11,76,1,1,0,0,0,1,1,6,1,5,1,2.0,0,0,,,,,1
78802,SPD,Germany,0,0,0,2,2,0,8,2,12,3,1,2,4,3,3,10,5,8,2,3,2,5,8,8,8,3,1,1,3,5,2,11,54,1,1,0,0,0,1,1,8,2,7,1,2.0,0,0,,,,,1
78812,CDU/CSU,Germany,0,0,0,9,1,0,2,2,16,3,2,2,3,2,2,3,8,8,1,2,2,4,1,0,2,2,5,4,1,7,1,11,74,1,1,0,0,0,1,1,7,1,6,1,1.0,0,0,,,,,1
78814,SPD,Germany,0,0,0,5,3,1,1,2,11,1,2,3,3,2,3,8,4,9,1,1,6,2,1,1,0,1,2,1,4,1,2,11,61,2,1,0,0,0,1,1,6,2,7,1,2.0,0,0,,,,,1
78845,SPD,Germany,0,0,0,8,1,1,8,2,15,5,2,3,3,1,1,7,8,8,2,3,5,2,7,5,8,3,3,3,2,5,1,11,36,1,1,0,0,0,1,1,2,2,7,1,2.0,0,0,,,,,1
78878,Bündnis 90/Die Grünen,Germany,0,0,0,9,2,1,5,2,15,4,3,1,1,1,1,7,7,8,2,3,3,3,5,6,7,3,3,3,2,5,1,11,38,1,1,0,0,0,1,1,1,2,7,1,4.0,0,0,,,,,1
78878,Bündnis 90/Die Grünen,Germany,0,0,0,9,1,1,5,2,19,4,1,1,1,1,1,8,9,9,2,3,2,2,4,4,4,2,3,3,1,7,1,11,54,2,1,0,0,0,1,1,7,1,6,1,4.0,0,0,,,,,1
78890,FDP,Germany,0,0,0,8,1,0,5,2,14,2,2,2,2,1,2,6,10,10,4,5,3,1,5,5,5,2,4,4,1,7,2,11,60,1,1,0,0,0,1,1,8,1,6,1,5.0,0,0,,,,,1
78906,CDU/CSU,Germany,0,0,0,7,1,0,6,2,13,5,2,2,2,2,2,4,4,7,3,4,2,1,3,3,3,2,3,2,2,6,1,11,77,1,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,1
78975,SPD,Germany,0,0,0,4,2,1,3,2,14,3,2,2,3,1,2,0,7,9,2,2,2,5,5,5,5,3,3,3,1,3,1,11,69,2,1,0,0,0,1,1,2,2,6,1,2.0,0,0,,,,,1
78975,SPD,Germany,0,0,0,9,1,1,4,2,12,5,3,3,3,2,4,3,6,8,1,2,3,2,3,3,3,1,1,2,3,6,2,11,34,2,1,0,0,0,1,1,7,1,6,1,2.0,0,0,,,,,1
78980,Bündnis 90/Die Grünen,Germany,0,0,0,7,1,1,7,2,18,5,1,1,3,1,1,7,7,4,3,4,4,3,5,7,7,3,4,4,3,4,1,11,33,1,1,0,0,0,1,1,6,1,5,1,4.0,0,0,,,,,1
78995,CDU/CSU,Germany,0,0,0,8,4,1,0,2,10,1,1,1,1,1,1,7,10,10,1,2,6,1,0,0,0,1,1,1,4,5,2,11,29,2,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
78995,CDU/CSU,Germany,0,0,0,2,3,0,5,1,12,3,3,2,3,4,5,8,8,10,1,2,2,2,3,3,1,3,1,2,2,5,1,11,66,1,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,2
78995,CDU/CSU,Germany,0,0,0,10,1,0,0,2,14,5,1,1,1,2,2,6,10,10,2,3,4,1,4,4,6,3,2,1,4,10,1,11,19,2,1,0,0,0,1,1,3,1,6,1,1.0,0,0,,,,,3
79004,SPD,Germany,0,0,0,4,1,0,8,2,12,3,1,2,2,1,2,10,9,10,1,1,2,3,7,7,9,4,4,3,2,5,1,11,70,1,1,0,0,0,1,1,2,1,6,1,2.0,0,0,,,,,1
79072,Bündnis 90/Die Grünen,Germany,0,0,0,4,1,1,9,2,19,3,1,1,1,1,1,7,8,8,4,4,3,5,8,8,9,4,5,5,1,2,1,11,59,1,2,0,0,1,1,1,1,2,6,1,4.0,0,0,,,,,1
79072,Bündnis 90/Die Grünen,Germany,0,0,0,4,2,1,2,1,12,5,2,4,4,2,5,5,10,10,1,3,2,2,3,1,3,2,1,1,3,5,1,11,47,2,1,0,0,0,1,1,10,2,7,1,4.0,0,0,,,,,1
79079,SPD,Germany,0,0,0,6,2,0,7,2,13,2,1,2,2,2,4,4,8,10,2,4,5,5,5,5,5,3,2,2,2,5,2,11,67,1,1,0,0,0,1,1,0,2,6,1,2.0,0,0,,,,,1
79152,CDU/CSU,Germany,0,0,0,8,2,0,1,1,13,4,3,3,3,3,4,5,7,7,1,1,2,2,3,3,3,3,3,2,2,5,2,11,63,2,1,0,0,0,1,1,2,2,6,1,1.0,0,0,,,,,1
79152,CDU/CSU,Germany,0,0,0,4,1,1,8,2,19,4,2,2,2,1,1,7,6,7,3,2,5,6,1,2,6,2,4,3,3,3,1,11,50,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
79152,CDU/CSU,Germany,0,0,0,10,1,1,6,2,16,3,4,2,2,1,5,6,6,4,2,2,1,1,4,4,4,2,3,3,2,4,2,11,51,1,1,0,0,0,1,1,10,1,6,1,1.0,0,0,,,,,1
79242,SPD,Germany,0,0,0,9,2,1,6,2,16,5,1,1,2,1,1,6,8,7,2,2,3,3,7,6,7,3,2,2,3,5,1,11,22,2,1,0,0,0,1,1,6,2,7,1,2.0,0,0,,,,,1
79249,Bündnis 90/Die Grünen,Germany,0,0,0,7,1,0,6,2,12,4,1,1,1,1,1,8,8,6,5,5,6,2,7,7,10,3,4,3,1,2,1,11,20,2,1,1,0,0,1,1,1,2,7,1,4.0,0,0,,,,,1
79285,Alternative für Deutschland,Germany,1,0,1,1,3,0,0,1,8,1,2,2,4,2,2,0,0,1,1,5,5,5,0,0,0,2,1,1,2,5,2,11,66,1,1,0,0,0,1,1,0,2,6,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
79349,CDU/CSU,Germany,0,0,0,9,2,1,2,2,13,2,2,2,2,1,1,8,8,7,2,5,2,2,1,2,3,2,3,1,2,5,1,11,43,2,1,0,0,0,2,1,7,1,6,1,1.0,0,0,,,,,1
79373,CDU/CSU,Germany,0,0,0,7,2,1,3,2,12,5,2,2,2,1,1,7,7,8,2,4,3,2,2,2,5,1,2,1,3,5,1,11,52,2,1,0,0,0,1,1,1,1,7,1,1.0,0,0,,,,,1
79387,Alternative für Deutschland,Germany,1,0,1,5,1,1,4,2,16,4,1,3,3,2,4,4,7,8,1,1,1,1,0,0,0,1,3,3,3,6,1,11,35,1,1,0,0,0,1,1,2,2,5,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
79429,CDU/CSU,Germany,0,0,0,3,2,0,5,2,12,5,2,2,3,2,3,8,8,8,2,2,3,5,3,5,3,2,2,1,2,5,2,11,72,1,1,0,0,0,1,1,3,1,6,1,1.0,0,0,,,,,1
79429,CDU/CSU,Germany,0,0,0,9,1,1,8,2,12,5,3,4,4,5,5,7,5,5,2,2,2,1,5,5,5,3,3,3,2,7,2,11,49,1,1,0,0,0,1,1,7,1,4,1,1.0,0,0,,,,,1
79460,SPD,Germany,0,0,0,6,1,0,5,2,20,5,2,2,2,1,3,5,7,10,3,4,2,4,5,4,8,3,3,2,1,3,1,11,80,2,1,0,0,0,1,1,7,1,5,1,2.0,0,0,,,,,1
79473,SPD,Germany,0,0,0,7,2,1,6,2,18,5,1,2,2,1,1,8,7,7,5,3,3,2,7,6,7,4,4,2,2,4,2,11,40,2,1,0,0,0,1,1,5,1,6,1,2.0,0,0,,,,,1
79508,SPD,Germany,0,0,0,9,1,1,6,2,19,5,2,2,2,1,2,5,8,8,3,5,4,4,7,6,9,4,5,4,1,3,1,11,41,1,1,0,0,0,1,1,2,1,6,1,2.0,0,0,,,,,1
79508,SPD,Germany,0,0,0,5,1,0,6,2,14,5,1,1,2,1,1,6,10,10,2,2,1,5,5,5,7,3,3,2,2,6,2,11,79,1,1,0,0,0,1,1,7,1,5,1,2.0,0,0,,,,,1
79551,PDS / Die Linke,Germany,1,1,0,6,2,1,1,2,12,4,2,2,2,2,2,3,5,8,2,2,2,4,1,1,1,1,1,2,2,2,1,11,53,1,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
79563,FDP,Germany,0,0,0,9,1,0,6,2,18,3,1,2,2,2,3,9,10,7,3,4,3,4,5,5,7,2,5,5,1,6,1,11,72,1,1,0,0,0,1,1,4,1,6,1,5.0,0,0,,,,,1
79568,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,6,2,12,4,1,1,1,1,1,6,4,7,4,5,3,1,7,5,6,3,2,2,2,3,1,11,67,2,1,0,0,0,1,1,5,2,7,1,4.0,0,0,,,,,1
79602,FDP,Germany,0,0,0,10,1,0,4,1,5,5,1,4,4,2,4,4,5,7,2,2,1,2,3,5,3,2,3,3,2,7,1,11,59,1,1,0,0,0,1,1,4,1,7,1,5.0,0,0,,,,,1
79602,FDP,Germany,0,0,0,2,1,0,0,1,11,5,2,2,2,1,1,5,5,5,1,3,5,2,0,1,0,1,1,1,4,5,2,11,39,1,1,0,0,0,1,1,0,2,7,1,5.0,0,0,,,,,2
79602,FDP,Germany,0,0,0,10,2,1,2,2,13,3,3,3,3,2,5,4,8,8,4,4,3,4,6,5,7,2,1,2,3,5,1,11,52,2,1,0,0,0,1,1,8,1,3,1,5.0,0,0,,,,,1
79617,CDU/CSU,Germany,0,0,0,9,1,1,5,2,20,4,2,2,2,1,2,2,4,7,3,4,5,5,3,3,6,2,2,2,2,7,1,11,38,1,1,0,0,0,1,1,1,2,6,1,1.0,0,0,,,,,1
79622,CDU/CSU,Germany,0,0,0,9,1,0,3,1,18,5,1,2,2,2,4,8,8,8,2,3,2,3,3,3,5,4,3,4,1,5,1,11,67,1,1,0,0,0,1,1,0,2,5,1,1.0,0,0,,,,,1
79672,Bündnis 90/Die Grünen,Germany,0,0,0,6,1,1,8,2,12,5,1,1,1,2,1,10,10,10,1,1,1,3,8,7,10,4,3,3,1,3,1,11,54,1,1,0,0,0,1,1,5,1,6,1,4.0,0,0,,,,,1
79699,CDU/CSU,Germany,0,0,0,10,1,0,5,2,28,5,2,2,2,1,5,8,5,5,3,5,5,4,5,5,5,3,3,3,1,7,1,11,84,1,1,0,0,0,1,1,2,1,7,1,1.0,0,0,,,,,1
79755,CDU/CSU,Germany,0,0,0,2,2,0,5,2,11,3,2,3,3,2,2,10,4,8,1,2,2,3,3,3,8,1,2,2,3,7,1,11,81,2,1,0,0,0,2,1,7,1,6,1,1.0,0,0,,,,,1
79755,CDU/CSU,Germany,0,0,0,2,4,0,1,1,12,2,2,2,2,2,5,0,3,7,2,3,3,5,0,0,2,2,1,2,3,0,1,11,64,1,1,0,0,0,1,1,6,1,4,1,1.0,0,0,,,,,1
79758,Bündnis 90/Die Grünen,Germany,0,0,0,3,2,1,6,1,14,4,2,3,3,2,2,7,7,7,3,2,2,2,3,2,3,2,3,1,3,6,2,11,48,2,1,0,0,1,1,1,1,2,7,1,4.0,0,0,,,,,1
79771,CDU/CSU,Germany,0,0,0,5,1,0,7,2,18,3,1,2,2,1,2,5,8,8,5,5,3,4,6,4,7,4,3,3,1,5,1,11,80,2,1,0,0,0,1,1,8,1,6,1,1.0,0,0,,,,,1
79800,Alternative für Deutschland,Germany,1,0,1,7,2,0,3,2,14,3,3,4,3,1,2,10,6,9,2,2,2,4,3,4,3,2,3,2,1,7,2,11,66,1,1,0,0,0,1,1,1,1,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
79842,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,0,5,1,13,3,1,1,1,1,3,2,10,10,2,2,4,3,8,6,10,3,3,3,1,4,1,11,59,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
79862,SPD,Germany,0,0,0,5,2,1,5,2,13,3,2,3,3,2,4,3,2,4,2,2,5,3,2,2,4,3,2,2,1,3,2,11,72,1,1,0,0,0,1,1,1,2,7,1,2.0,0,0,,,,,1
79864,SPD,Germany,0,0,0,8,1,1,8,2,24,4,1,2,2,3,5,5,8,9,2,3,2,5,4,5,5,3,2,3,3,7,2,11,62,2,1,0,0,0,1,1,9,1,5,1,2.0,0,0,,,,,2
79880,CDU/CSU,Germany,0,0,0,6,2,1,5,2,15,5,1,2,2,1,1,5,7,7,1,2,5,2,6,6,7,2,2,2,3,4,2,11,27,1,1,0,0,0,1,1,3,2,6,1,1.0,0,0,,,,,1
79882,PDS / Die Linke,Germany,1,1,0,6,2,1,5,2,12,5,1,1,1,1,1,6,5,4,3,3,5,3,5,6,8,3,3,3,1,3,2,11,26,2,1,0,0,0,1,1,1,2,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
79888,CDU/CSU,Germany,0,0,0,9,1,1,6,2,17,5,1,1,1,1,1,5,8,9,4,2,3,4,7,5,6,4,1,1,2,2,1,11,45,2,1,0,0,0,1,1,1,1,5,1,1.0,0,0,,,,,1
79909,CDU/CSU,Germany,0,0,0,10,1,1,5,2,13,5,2,3,3,2,3,0,5,5,1,4,2,3,2,2,6,2,4,4,1,5,1,11,49,1,1,0,0,0,1,1,1,1,7,1,1.0,0,0,,,,,1
79909,CDU/CSU,Germany,0,0,0,6,1,0,6,2,12,3,2,2,2,4,4,5,5,5,2,4,2,3,3,3,5,1,1,2,3,2,2,11,60,2,1,0,0,0,1,1,9,1,5,1,1.0,0,0,,,,,1
79909,CDU/CSU,Germany,0,0,0,8,2,1,8,2,12,3,3,3,3,2,3,10,8,8,2,2,2,1,5,5,5,3,2,2,3,9,1,11,30,1,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,2
79923,CDU/CSU,Germany,0,0,0,7,1,1,4,2,14,5,2,2,2,2,4,8,7,6,2,3,3,5,4,3,4,3,2,2,2,4,2,11,62,1,1,0,0,0,1,1,1,2,7,1,1.0,0,0,,,,,1
79923,CDU/CSU,Germany,0,0,0,2,2,0,4,2,2,5,2,2,2,4,3,3,5,7,2,4,2,3,6,6,6,2,1,1,3,6,2,11,80,2,1,0,0,0,1,1,9,1,4,1,1.0,0,0,,,,,1
79957,SPD,Germany,0,0,0,6,1,0,5,2,13,3,2,3,3,2,2,10,5,10,2,2,1,1,0,0,0,3,2,1,3,5,1,11,81,1,1,0,0,0,1,1,8,1,6,1,2.0,0,0,,,,,1
79971,CDU/CSU,Germany,0,0,0,8,2,1,3,1,12,5,3,3,3,3,2,2,3,7,1,1,3,2,4,0,5,2,4,4,1,7,1,11,29,1,1,0,0,0,1,1,5,2,7,1,1.0,0,0,,,,,1
79972,SPD,Germany,0,0,0,3,2,0,3,1,13,3,2,2,2,2,4,8,8,8,2,4,1,3,3,3,3,2,2,2,2,7,2,11,64,2,1,0,0,0,1,1,8,1,5,1,2.0,0,0,,,,,1
80002,Bündnis 90/Die Grünen,Germany,0,0,0,6,1,1,5,2,12,3,2,2,2,1,2,7,8,7,4,4,5,3,5,5,8,4,3,2,1,4,2,11,62,2,1,0,0,0,1,1,6,1,7,1,4.0,0,0,,,,,1
80015,CDU/CSU,Germany,0,0,0,9,1,0,5,2,12,4,1,2,2,3,4,6,2,3,3,4,5,3,7,6,8,3,3,1,3,6,2,11,19,2,1,0,0,0,1,1,10,1,2,1,1.0,0,0,,,,,1
80052,CDU/CSU,Germany,0,0,0,7,2,1,6,2,14,5,3,3,3,1,1,8,6,9,3,2,2,5,3,4,4,2,1,1,3,2,1,11,36,2,1,0,0,0,1,1,3,1,7,1,1.0,0,0,,,,,1
80052,CDU/CSU,Germany,0,0,0,9,3,1,5,2,14,4,3,3,3,1,1,6,5,5,2,5,2,2,6,6,6,2,2,2,4,4,2,11,25,1,2,0,0,0,1,1,3,1,7,1,1.0,0,0,,,,,2
