uuid,year,valuation,revenue
826fbec3-19c0-452e-b61a-966742d79fe4,2018,49901000000.0,
2d1ada92-9024-467f-a55f-3f85e73a6dec,2019,280300000.0,1346000000.0
2d1ada92-9024-467f-a55f-3f85e73a6dec,2020,1834000000.0,1359700000.0
2d1ada92-9024-467f-a55f-3f85e73a6dec,2021,1062000000.0,1559500000.0
2d1ada92-9024-467f-a55f-3f85e73a6dec,2022,19090000.0,1102100000.0
2d1ada92-9024-467f-a55f-3f85e73a6dec,2023,-167100000.0,838000000.0
87b34847-17fe-4e41-95c3-5124585d3872,2020,34840000000.0,4280561779.0
87b34847-17fe-4e41-95c3-5124585d3872,2021,77889000000.0,7194148249.0
87b34847-17fe-4e41-95c3-5124585d3872,2022,49646000000.0,8282201633.0
87b34847-17fe-4e41-95c3-5124585d3872,2023,38154000000.0,9339537962.0
a8661506-8a81-4a73-8fc8-091758e7897f,2018,1929000000.0,272000000.0
a8661506-8a81-4a73-8fc8-091758e7897f,2019,5169000000.0,382000000.0
57b41821-a620-477c-be17-e34b9521c8fe,2018,123227272.0,26773933.0
57b41821-a620-477c-be17-e34b9521c8fe,2019,308863636.0,54802975.0
57b41821-a620-477c-be17-e34b9521c8fe,2020,856363636.0,131407876.0
57b41821-a620-477c-be17-e34b9521c8fe,2021,547500000.0,144101145.0
57b41821-a620-477c-be17-e34b9521c8fe,2022,180250000.0,122399465.0
8d5ab383-9d40-4ebc-b877-000b59f3684a,2019,13422000000.0,757428576.0
8d5ab383-9d40-4ebc-b877-000b59f3684a,2020,11890000000.0,831286490.0
8d5ab383-9d40-4ebc-b877-000b59f3684a,2021,14875000000.0,1386371540.0
8d5ab383-9d40-4ebc-b877-000b59f3684a,2022,6913000000.0,1271127201.0
8d5ab383-9d40-4ebc-b877-000b59f3684a,2023,7769000000.0,1433064910.0
fd13f38b-ce34-47c7-a3d4-ba7e062c008f,2021,322310631.0,2496000.0
fd13f38b-ce34-47c7-a3d4-ba7e062c008f,2022,328586638.0,23713000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2017,390000000.0,1556000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2018,646400000.0,211042000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2019,1274000000.0,356071000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2020,1115000000.0,475824000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2021,1217000000.0,326551000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2022,1057000000.0,211042000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2023,726500000.0,257244000.0
63f07024-99c7-4255-bace-04583ed7312a,2017,2936000000.0,2801687000.0
63f07024-99c7-4255-bace-04583ed7312a,2018,4037000000.0,3094286000.0
63f07024-99c7-4255-bace-04583ed7312a,2019,5419000000.0,3572131000.0
63f07024-99c7-4255-bace-04583ed7312a,2020,5376000000.0,3532157000.0
63f07024-99c7-4255-bace-04583ed7312a,2021,7492000000.0,3620684000.0
63f07024-99c7-4255-bace-04583ed7312a,2022,7068000000.0,3632661000.0
63f07024-99c7-4255-bace-04583ed7312a,2023,6504000000.0,4386549000.0
2ed68cad-bf3f-48c9-baf0-017b9d5f070f,2021,10202000000.0,244120000.0
2ed68cad-bf3f-48c9-baf0-017b9d5f070f,2022,4144000000.0,418925000.0
2ed68cad-bf3f-48c9-baf0-017b9d5f070f,2023,4590000000.0,650351000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2017,3798000000.0,2016000000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2018,2325000000.0,2784000000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2019,3336000000.0,3424800000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2020,10892000000.0,4359300000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2021,11436000000.0,5813800000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2022,7248000000.0,6743400000.0
f151cca7-52fe-4e6f-bc4d-f5645bf19b6a,2023,7963000000.0,7755000000.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2020,1120240000.0,51773333.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2021,786720000.0,42973333.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2022,1424426666.0,15253333.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2023,2955626666.0,50277333.0
947a66b0-d108-420c-bc6c-f6bc6be8d346,2017,1190000000.0,186000000.0
947a66b0-d108-420c-bc6c-f6bc6be8d346,2018,1991000000.0,249000000.0
947a66b0-d108-420c-bc6c-f6bc6be8d346,2019,1964000000.0,289000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2017,258622000000.0,143800000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2018,197896000000.0,139390000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2019,139419000000.0,124116000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2020,90355000000.0,121387000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2021,195525000000.0,136971000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2022,162327000000.0,130868000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2023,138610000000.0,134914000000.0
ea4306a8-15f4-4443-8161-395d78de6106,2024,126674000000.0,136733000000.0
3b8e9688-5aa5-494d-9e12-eae58fb8302e,2021,2114000000.0,423834209.0
3b8e9688-5aa5-494d-9e12-eae58fb8302e,2022,1236000000.0,304971021.0
3b8e9688-5aa5-494d-9e12-eae58fb8302e,2023,2438000000.0,335693624.0
31eb6b0a-39a6-4abd-8c82-781619d8ad17,2025,586400000.0,954100.0
31eb6b0a-39a6-4abd-8c82-781619d8ad17,2024,493500000.0,
9d335c18-d84a-4af7-afc5-9b6989e72731,2018,543000000.0,530614000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2019,747500000.0,524876000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2020,580900000.0,131334000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2021,417800000.0,322843000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2022,155700000.0,537973000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2023,441100000.0,706040000.0
952aca9a-32f7-4666-bf3d-82015e246602,2018,1649000000.0,404000000.0
952aca9a-32f7-4666-bf3d-82015e246602,2019,355500000.0,415600000.0
952aca9a-32f7-4666-bf3d-82015e246602,2020,241400000.0,432600000.0
952aca9a-32f7-4666-bf3d-82015e246602,2017,3171000000.0,294000000.0
952aca9a-32f7-4666-bf3d-82015e246602,2021,165700000.0,418500000.0
952aca9a-32f7-4666-bf3d-82015e246602,2022,208800000.0,523500000.0
952aca9a-32f7-4666-bf3d-82015e246602,2023,248900000.0,548900000.0
dabe853a-87b5-4e9e-a092-b73825022971,2023,99700000.0,411000000.0
dabe853a-87b5-4e9e-a092-b73825022971,2024,99700000.0,437000000.0
dabe853a-87b5-4e9e-a092-b73825022971,2025,99700000.0,503000000.0
dabe853a-87b5-4e9e-a092-b73825022971,2018,185000000.0,667600000.0
dabe853a-87b5-4e9e-a092-b73825022971,2019,86700000.0,454868000.0
dabe853a-87b5-4e9e-a092-b73825022971,2020,123000000.0,460608000.0
dabe853a-87b5-4e9e-a092-b73825022971,2021,212000000.0,470377000.0
dabe853a-87b5-4e9e-a092-b73825022971,2022,32900000.0,458467000.0
e67e41bd-8591-496f-a6d6-704669e29450,2019,1168000000.0,42927000.0
e67e41bd-8591-496f-a6d6-704669e29450,2020,3368000000.0,67789000.0
e67e41bd-8591-496f-a6d6-704669e29450,2021,6112000000.0,237146000.0
e67e41bd-8591-496f-a6d6-704669e29450,2022,7151000000.0,489733000.0
e67e41bd-8591-496f-a6d6-704669e29450,2023,6772000000.0,730230000.0
1d14aa2f-448e-4987-bdcb-70ef2fe37d36,2017,1711436000000.0,944474000000.0
1d14aa2f-448e-4987-bdcb-70ef2fe37d36,2018,1238257000000.0,1101480000000.0
1d14aa2f-448e-4987-bdcb-70ef2fe37d36,2019,1515957000000.0,1263932000000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2018,1662000000.0,1955467000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2019,5487000000.0,3939896000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2020,18288000000.0,5586565000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2021,24466000000.0,12814000000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2022,8056000000.0,13604000000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2023,11716000000.0,10771000000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2026,37012000000.0,18414000000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2025,37926000000.0,15699000000.0
8810f127-3417-46de-bb18-b187e3f1cb48,2024,38389000000.0,13405000000.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2019,412961728.0,479192592.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2020,205686419.0,440475308.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2021,493085185.0,361166666.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2022,586164197.0,603832098.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2023,595127160.0,797690123.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2024,1372243209.0,770583950.0
18c80f55-20ec-4f78-b510-bbef3f882f94,2020,13053000000.0,1294371000.0
18c80f55-20ec-4f78-b510-bbef3f882f94,2021,-652100000.0,2184520000.0
18c80f55-20ec-4f78-b510-bbef3f882f94,2022,11230000.0,531064000.0
18c80f55-20ec-4f78-b510-bbef3f882f94,2023,-329400000.0,170962000.0
dc1f2055-468a-4152-a0ba-69cef3793306,2021,892300000.0,33578000.0
dc1f2055-468a-4152-a0ba-69cef3793306,2022,159400000.0,41029000.0
dc1f2055-468a-4152-a0ba-69cef3793306,2023,312100000.0,83279000.0
57b41821-a620-477c-be17-e34b9521c8fe,2023,123295454.0,99108267.0
a8661506-8a81-4a73-8fc8-091758e7897f,2022,8004000000.0,858000000.0
a8661506-8a81-4a73-8fc8-091758e7897f,2020,13214000000.0,501000000.0
a8661506-8a81-4a73-8fc8-091758e7897f,2021,11222000000.0,699000000.0
87b34847-17fe-4e41-95c3-5124585d3872,2018,10654000000.0,
5d287b74-9a03-47cc-b2c5-67e6d829c04a,2018,3167000000.0,1764237818.0
5d287b74-9a03-47cc-b2c5-67e6d829c04a,2019,1203000000.0,1285236000.0
5d287b74-9a03-47cc-b2c5-67e6d829c04a,2020,431700000.0,378264000.0
5d287b74-9a03-47cc-b2c5-67e6d829c04a,2021,304000000.0,173240000.0
5d287b74-9a03-47cc-b2c5-67e6d829c04a,2022,123400000.0,74568000.0
5d287b74-9a03-47cc-b2c5-67e6d829c04a,2023,85020000.0,52717000.0
8a2d8ee6-c540-4568-bb9b-30539e8397ee,2024,535203520.0,202420242.0
f18afb2e-c7c4-4a98-b5f6-bd2e4af3be06,2022,1450000000.0,0.0
f18afb2e-c7c4-4a98-b5f6-bd2e4af3be06,2023,695500000.0,0.0
334c9a45-c00b-4fd8-ae97-3823ed346955,2017,228000000.0,52000000.0
334c9a45-c00b-4fd8-ae97-3823ed346955,2018,272000000.0,70000000.0
334c9a45-c00b-4fd8-ae97-3823ed346955,2019,303000000.0,88000000.0
334c9a45-c00b-4fd8-ae97-3823ed346955,2020,1006000000.0,172000000.0
3c2d4903-88c0-4b88-bc53-b692a6f6c8f3,2018,552000000.0,61208000.0
3c2d4903-88c0-4b88-bc53-b692a6f6c8f3,2019,569800000.0,89565000.0
3c2d4903-88c0-4b88-bc53-b692a6f6c8f3,2020,847500000.0,84676000.0
3c2d4903-88c0-4b88-bc53-b692a6f6c8f3,2021,1621000000.0,126682000.0
3c2d4903-88c0-4b88-bc53-b692a6f6c8f3,2022,1598000000.0,161700000.0
3c2d4903-88c0-4b88-bc53-b692a6f6c8f3,2023,816900000.0,165151000.0
2ea7359b-78e1-44cc-92ef-e9ff934d81f9,2021,1464000000.0,2712000.0
2ea7359b-78e1-44cc-92ef-e9ff934d81f9,2022,-49480000.0,11789000.0
2ea7359b-78e1-44cc-92ef-e9ff934d81f9,2023,-156900000.0,17410000.0
a47117f0-e4c3-4678-9601-f6c8ff5f9807,2022,15520000000.0,2482987309.0
a47117f0-e4c3-4678-9601-f6c8ff5f9807,2023,22225000000.0,2857343251.0
6f15c713-6c0d-45b1-874f-b163225cbd61,2022,142000000.0,0.0
6f15c713-6c0d-45b1-874f-b163225cbd61,2023,1034000000.0,0.0
3f22940c-8825-4939-bee4-a44a741cf5f9,2021,1721000000.0,131443000.0
3f22940c-8825-4939-bee4-a44a741cf5f9,2022,409600000.0,148932000.0
3f22940c-8825-4939-bee4-a44a741cf5f9,2023,699500000.0,176362000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2019,109855000000.0,3983687000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2020,349093000000.0,5612384000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2021,312249000000.0,10290050000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2022,220078000000.0,15268660000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2023,108009000000.0,17034255000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2017,534000000.0,284000000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2018,484000000.0,540000000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2019,621600000.0,701000000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2020,2568000000.0,968000000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2021,2039000000.0,1060000000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2022,986600000.0,1204000000.0
adf9d4dc-2b12-4231-ad7b-d3843de54ba5,2023,2395000000.0,1799000000.0
d53572ae-4f09-4a47-a431-8fb2ddd1ef69,2021,17108000000.0,728100000.0
d53572ae-4f09-4a47-a431-8fb2ddd1ef69,2022,12649000000.0,889200000.0
d53572ae-4f09-4a47-a431-8fb2ddd1ef69,2023,23749000000.0,1004700000.0
d53572ae-4f09-4a47-a431-8fb2ddd1ef69,2026,31477000000.0,2172000000.0
73e898d7-540f-4ad6-825c-a5c4937191a1,2020,8742000000.0,2541000000.0
73e898d7-540f-4ad6-825c-a5c4937191a1,2021,990700000.0,2085000000.0
73e898d7-540f-4ad6-825c-a5c4937191a1,2022,-375800000.0,571000000.0
73e898d7-540f-4ad6-825c-a5c4937191a1,2023,-233100000.0,287000000.0
7e650be5-e30b-4a19-93e4-b7aca426f7d8,2021,215487000000.0,81081513000.0
7e650be5-e30b-4a19-93e4-b7aca426f7d8,2022,257261000000.0,94182522000.0
7e650be5-e30b-4a19-93e4-b7aca426f7d8,2023,195780000000.0,113470000000.0
ca6e2fe1-f7bf-4a8d-ae79-1d1b0dee6226,2020,1144000000.0,12808000.0
ca6e2fe1-f7bf-4a8d-ae79-1d1b0dee6226,2021,1597000000.0,7125000.0
ca6e2fe1-f7bf-4a8d-ae79-1d1b0dee6226,2022,1001000000.0,2178000.0
ca6e2fe1-f7bf-4a8d-ae79-1d1b0dee6226,2023,1797000000.0,1800000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2017,425000000.0,125300000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2018,280700000.0,122633000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2019,506900000.0,152836000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2020,915100000.0,138923000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2021,2262000000.0,190283000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2022,3090000000.0,257800000.0
7df2e94c-b2c4-4dbc-8417-a0e327ff2ab3,2023,2623000000.0,307539000.0
5e71cd4f-8016-49d8-ab70-0684dc8569a1,2018,59543000000.0,3267137727.0
5e71cd4f-8016-49d8-ab70-0684dc8569a1,2019,85618000000.0,5366000000.0
5e71cd4f-8016-49d8-ab70-0684dc8569a1,2020,145026000000.0,10111000000.0
5e71cd4f-8016-49d8-ab70-0684dc8569a1,2021,152725000000.0,8482000000.0
5e71cd4f-8016-49d8-ab70-0684dc8569a1,2022,169905000000.0,14595000000.0
f073c45c-0ba3-4bae-8b0f-c1bd54821cf8,2025,438547854.0,316809680.0
5e71cd4f-8016-49d8-ab70-0684dc8569a1,2023,112635000000.0,16474000000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2017,4756000000.0,54000000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2018,2433000000.0,49000000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2019,4032000000.0,105605000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2020,9673000000.0,335997000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2021,7882000000.0,600570000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2022,13461000000.0,956340000.0
bc8a3cac-b675-48eb-8363-967a3a6f7a8a,2023,28760000000.0,1716850000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2018,305724000000.0,112520226181.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2019,225355000000.0,107413000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2020,394100000000.0,107074000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2021,231969000000.0,124493000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2022,182338000000.0,123675000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2023,177745000000.0,134598000000.0
cdb6f3c3-4f22-4c23-b0d7-fab86ac3aaa2,2018,243000000.0,
cdb6f3c3-4f22-4c23-b0d7-fab86ac3aaa2,2019,332100000.0,
cdb6f3c3-4f22-4c23-b0d7-fab86ac3aaa2,2026,258800000.0,77060000.0
cdb6f3c3-4f22-4c23-b0d7-fab86ac3aaa2,2024,215700000.0,56120000.0
cdb6f3c3-4f22-4c23-b0d7-fab86ac3aaa2,2025,239100000.0,63230000.0
ccd4b884-3ea1-4825-8c7a-e86431e7c274,2025,2772000000.0,971800000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2017,83790000000.0,13094000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2018,91977000000.0,15451000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2019,116251000000.0,17772000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2020,261327000000.0,21454000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2021,220117000000.0,25371000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2022,83834000000.0,27518000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2023,66804000000.0,29771000000.0
a5ee7da3-912a-45de-ae09-eaa3864b83ae,2021,2178000000.0,518157000.0
a5ee7da3-912a-45de-ae09-eaa3864b83ae,2022,1174000000.0,629097000.0
a5ee7da3-912a-45de-ae09-eaa3864b83ae,2023,1778000000.0,728937000.0
2d1ada92-9024-467f-a55f-3f85e73a6dec,2024,-95800000.0,749900000.0
2d1ada92-9024-467f-a55f-3f85e73a6dec,2025,-46800000.0,757400000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2017,1307000000.0,2296692000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2018,1170000000.0,2300314000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2019,696100000.0,2261516000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2020,750800000.0,2072617000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2021,1923000000.0,2254235000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2022,1251000000.0,2017003000.0
9ccf48b4-8978-4918-ad1b-066445da13a7,2023,1208000000.0,1949445000.0
2249abe6-7baa-4bce-8b5c-62ecb57a1dde,2022,261031000000.0,14248901000.0
2249abe6-7baa-4bce-8b5c-62ecb57a1dde,2023,275574000000.0,25578471000.0
2249abe6-7baa-4bce-8b5c-62ecb57a1dde,2024,498236000000.0,34376800000.0
1580064b-010a-4a03-85a6-1f860830e72e,2019,834500000.0,21219000.0
1580064b-010a-4a03-85a6-1f860830e72e,2020,785600000.0,21098000.0
1580064b-010a-4a03-85a6-1f860830e72e,2021,943100000.0,207085000.0
1580064b-010a-4a03-85a6-1f860830e72e,2022,50480000.0,133617000.0
1580064b-010a-4a03-85a6-1f860830e72e,2023,122500000.0,97062000.0
661ab25f-a580-48b1-9fc7-aaa94cdce7c3,2026,10240833333.0,2986666666.0
661ab25f-a580-48b1-9fc7-aaa94cdce7c3,2024,10658333333.0,1899166666.0
661ab25f-a580-48b1-9fc7-aaa94cdce7c3,2025,10479166666.0,2404166666.0
661ab25f-a580-48b1-9fc7-aaa94cdce7c3,2021,9065000000.0,603825833.0
661ab25f-a580-48b1-9fc7-aaa94cdce7c3,2022,3889166666.0,1018416666.0
661ab25f-a580-48b1-9fc7-aaa94cdce7c3,2023,5605833333.0,1493416666.0
db24055a-d38d-42b0-bde1-43b1c383bfa2,2019,665300000.0,64799000.0
db24055a-d38d-42b0-bde1-43b1c383bfa2,2020,594100000.0,133622000.0
db24055a-d38d-42b0-bde1-43b1c383bfa2,2021,1025000000.0,207523000.0
db24055a-d38d-42b0-bde1-43b1c383bfa2,2022,576500000.0,261619000.0
db24055a-d38d-42b0-bde1-43b1c383bfa2,2023,457300000.0,336068000.0
c934547c-1715-4da3-8ce2-dd4f8b0d633a,2020,3899000000.0,16470000.0
c934547c-1715-4da3-8ce2-dd4f8b0d633a,2021,1270000000.0,112408000.0
c934547c-1715-4da3-8ce2-dd4f8b0d633a,2022,243600000.0,209023000.0
c934547c-1715-4da3-8ce2-dd4f8b0d633a,2023,243900000.0,189698000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2017,1830000000.0,176737000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2018,1606000000.0,226743000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2019,2410000000.0,260352000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2020,11132000000.0,304573000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2021,4486000000.0,369259000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2022,2284000000.0,467991000.0
06bcdd17-b179-417d-8ed6-c9e399d584f1,2023,2805000000.0,545363000.0
ed1ae6e8-bbd9-4a3a-b84b-1f758b4c44c6,2024,25849000000.0,4012000000.0
ed1ae6e8-bbd9-4a3a-b84b-1f758b4c44c6,2025,26216000000.0,4563000000.0
ed1ae6e8-bbd9-4a3a-b84b-1f758b4c44c6,2026,24650000000.0,5153000000.0
d76d6a4c-bd8d-4a50-9313-2a05c82ba8a8,2024,144181818.0,59736362.0
4aa42da3-3f4e-4123-b38f-9ad5e0579a21,2018,21330237500.0,8968712500.0
4aa42da3-3f4e-4123-b38f-9ad5e0579a21,2019,64873737500.0,13410237500.0
dd9d77e7-7fe2-44af-aeaf-40e667c15b59,2018,1031000000.0,623250000.0
dd9d77e7-7fe2-44af-aeaf-40e667c15b59,2019,1217000000.0,650523000.0
dd9d77e7-7fe2-44af-aeaf-40e667c15b59,2020,2597000000.0,666686000.0
dd9d77e7-7fe2-44af-aeaf-40e667c15b59,2021,4083000000.0,773415000.0
dd9d77e7-7fe2-44af-aeaf-40e667c15b59,2022,1809000000.0,827826000.0
dd9d77e7-7fe2-44af-aeaf-40e667c15b59,2023,1654000000.0,874587000.0
d5a55adb-3245-4ea9-9185-ba052f72a024,2022,1860000000.0,90000000.0
d5a55adb-3245-4ea9-9185-ba052f72a024,2017,290000000.0,82000000.0
d5a55adb-3245-4ea9-9185-ba052f72a024,2018,394000000.0,42000000.0
d5a55adb-3245-4ea9-9185-ba052f72a024,2019,2152000000.0,36000000.0
d5a55adb-3245-4ea9-9185-ba052f72a024,2020,3873000000.0,64000000.0
d5a55adb-3245-4ea9-9185-ba052f72a024,2021,1739000000.0,49000000.0
13e00f57-6550-4290-a508-946e4fc8f637,2019,200900000.0,256899999.0
13e00f57-6550-4290-a508-946e4fc8f637,2020,481600000.0,416257000.0
13e00f57-6550-4290-a508-946e4fc8f637,2021,878200000.0,657323000.0
13e00f57-6550-4290-a508-946e4fc8f637,2022,157600000.0,573393000.0
13e00f57-6550-4290-a508-946e4fc8f637,2023,66480000.0,555122000.0
13e00f57-6550-4290-a508-946e4fc8f637,2024,79310000.0,423100000.0
13e00f57-6550-4290-a508-946e4fc8f637,2025,41510000.0,429600000.0
13e00f57-6550-4290-a508-946e4fc8f637,2027,24540000.0,513299999.0
13e00f57-6550-4290-a508-946e4fc8f637,2026,34540000.0,472000000.0
4568e27e-4e3d-4163-b9eb-cddbdb95d658,2021,3256000000.0,558598000.0
4568e27e-4e3d-4163-b9eb-cddbdb95d658,2022,3681000000.0,630683000.0
4568e27e-4e3d-4163-b9eb-cddbdb95d658,2023,3871000000.0,697651000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2017,908000000.0,740739000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2018,935400000.0,943379000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2019,1648000000.0,1298865000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2020,2302000000.0,1355596000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2021,2312000000.0,1425205000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2022,1971000000.0,1573242000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2023,1078000000.0,1614128000.0
9b9271d9-2d31-4bfa-aab9-00b613ba9e07,2026,11758000000.0,21430000.0
9b9271d9-2d31-4bfa-aab9-00b613ba9e07,2025,11758000000.0,
9b9271d9-2d31-4bfa-aab9-00b613ba9e07,2024,11758000000.0,
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2018,22969000000.0,3298177000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2019,26280000000.0,4713500000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2020,96876000000.0,9497578000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2021,73747000000.0,17661203000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2022,36527000000.0,17531587000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2023,45792000000.0,21915623000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2017,9150000000.0,673304000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2018,13306000000.0,1073229000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2019,43631000000.0,1578173000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2020,133228000000.0,2929491000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2021,166144000000.0,4611856000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2022,40015000000.0,5599864000.0
c365b49b-9426-4b2f-a741-23ef66270b30,2023,96095000000.0,7060000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2017,1569000000.0,466000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2018,1831000000.0,567000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2019,2359000000.0,709000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2020,2950000000.0,632000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2021,4285000000.0,872000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2022,3509000000.0,1078000000.0
11717f12-9e4e-40d6-b8f6-5ce3d9bd500a,2023,4046000000.0,1437000000.0
ec609bb4-cc98-4648-a4d8-f584401db6b4,2026,258818181.0,102272727.0
1a9951f9-faf5-4c6b-857c-70ec924c79c1,2024,87360000.0,
