cb_uuid,round_announced_on,round_raised_amount_usd
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2018-05-26,50000000.0
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2019-02-28,73588888.0
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2019-12-05,103000000.0
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2021-01-13,100000000.0
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2021-05-20,200000000.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2014-11-18,500000.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2015-11-10,2500000.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2016-04-15,12500000.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2018-01-01,30000000.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2019-06-19,130000000.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2020-05-15,108215973.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2020-10-14,8807986.0
8e1c06ca-ea6c-1125-afb4-19682c93572f,2021-01-25,530000000.0
8e5825f9-25dd-1ed2-8171-41255fc8c0ea,2008-11-12,6000000.0
8e5825f9-25dd-1ed2-8171-41255fc8c0ea,2010-10-14,10000000.0
8e5825f9-25dd-1ed2-8171-41255fc8c0ea,2011-11-16,15000000.0
8e5825f9-25dd-1ed2-8171-41255fc8c0ea,2013-02-05,80000000.0
8e5825f9-25dd-1ed2-8171-41255fc8c0ea,2014-04-28,100000000.0
8cf1ff29-6259-2c82-97da-29582f74ff5b,2017-06-27,64000000.0
8e9c1b61-5b6a-b416-aafe-6937e75b3dc2,2022-04-26,100000000.0
8e9c1b61-5b6a-b416-aafe-6937e75b3dc2,2022-04-26,65000000.0
8ecd1d49-332e-6931-7caa-fbae6d2a11cb,2016-12-22,440000000.0
8ef71f4f-0d77-4840-a595-8a069697845d,2019-09-24,50000000.0
8ef71f4f-0d77-4840-a595-8a069697845d,2021-09-14,300000000.0
8ef71f4f-0d77-4840-a595-8a069697845d,2024-11-03,100000000.0
8f1f8143-1a2b-4f73-a37a-76605611cf74,2018-06-16,5000000.0
8f1f8143-1a2b-4f73-a37a-76605611cf74,2019-11-20,26000000.0
8f1f8143-1a2b-4f73-a37a-76605611cf74,2022-02-22,150000000.0
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2021-04-01,1500000.0
8d987369-b77e-bac5-3fef-d713a9cd74e2,2015-04-30,30000000.0
8f5743ae-8ca9-4eb3-a139-c28749d5ee2d,2021-01-01,17000000.0
8f5743ae-8ca9-4eb3-a139-c28749d5ee2d,2021-11-22,78303630.0
8f5743ae-8ca9-4eb3-a139-c28749d5ee2d,2023-06-30,110288542.0
8e0f6c65-a16d-4ac0-8c0b-7c11c8d666e9,2019-05-10,1000000000.0
8e5825f9-25dd-1ed2-8171-41255fc8c0ea,2008-04-01,3500000.0
8fc3ce3f-d13a-438b-935b-1b473ffb4f34,2021-03-01,37700000.0
8fc49675-78b1-4aa6-adef-0f762e26375f,2016-12-20,30000000.0
8fc49675-78b1-4aa6-adef-0f762e26375f,2018-05-25,95000000.0
8fc49675-78b1-4aa6-adef-0f762e26375f,2020-01-11,75000000.0
8fc744c1-6fdb-4927-bea6-cf9d3096517b,2020-03-01,8000000.0
8fc744c1-6fdb-4927-bea6-cf9d3096517b,2021-01-01,24000000.0
8fc744c1-6fdb-4927-bea6-cf9d3096517b,2021-12-16,100000000.0
900829a2-7bb5-41b4-8994-dfbb7b0fb989,2021-03-18,28000000.0
900829a2-7bb5-41b4-8994-dfbb7b0fb989,2022-03-09,75000000.0
900829a2-7bb5-41b4-8994-dfbb7b0fb989,2022-06-09,15000000.0
900829a2-7bb5-41b4-8994-dfbb7b0fb989,2023-03-21,179000000.0
902967c2-d96a-72c3-8098-f7ff2cdd810c,2012-06-14,787513.0
902967c2-d96a-72c3-8098-f7ff2cdd810c,2013-01-01,1599827.0
902967c2-d96a-72c3-8098-f7ff2cdd810c,2013-12-01,34800000.0
902967c2-d96a-72c3-8098-f7ff2cdd810c,2015-01-21,100000000.0
902967c2-d96a-72c3-8098-f7ff2cdd810c,2016-01-05,168653481.0
902967c2-d96a-72c3-8098-f7ff2cdd810c,2017-07-05,73516709.0
90312982-07af-251c-4914-3a6fcb1f7dd3,2018-05-16,37500000.0
90312982-07af-251c-4914-3a6fcb1f7dd3,2019-08-28,67000000.0
90312982-07af-251c-4914-3a6fcb1f7dd3,2021-06-14,75000000.0
9067f314-ed34-dec5-4591-6389d50dd615,2016-10-25,13066202.0
9067f314-ed34-dec5-4591-6389d50dd615,2018-04-10,28434624.0
9067f314-ed34-dec5-4591-6389d50dd615,2019-02-18,45246617.0
9067f314-ed34-dec5-4591-6389d50dd615,2020-04-20,54327512.0
9067f314-ed34-dec5-4591-6389d50dd615,2021-04-19,222790639.0
9067f314-ed34-dec5-4591-6389d50dd615,2022-05-04,194363253.0
9067f314-ed34-dec5-4591-6389d50dd615,2024-09-20,193336053.0
9069d8ef-5fe5-6f01-c16f-2b950ad767ae,2010-04-19,2000000.0
9069d8ef-5fe5-6f01-c16f-2b950ad767ae,2013-05-13,15000000.0
8f1f8143-1a2b-4f73-a37a-76605611cf74,2016-03-05,1000000.0
907ffe4e-fbd0-42ea-bc58-3ee652781d5e,2019-02-01,120000000.0
907ffe4e-fbd0-42ea-bc58-3ee652781d5e,2023-05-08,83905967.0
90922be2-0122-42a2-b75d-c7b8f0695286,2019-10-01,1000000.0
90922be2-0122-42a2-b75d-c7b8f0695286,2020-10-01,2500000.0
90922be2-0122-42a2-b75d-c7b8f0695286,2021-02-01,2500000.0
90922be2-0122-42a2-b75d-c7b8f0695286,2021-07-30,30000000.0
90922be2-0122-42a2-b75d-c7b8f0695286,2022-01-19,80000000.0
90922be2-0122-42a2-b75d-c7b8f0695286,2022-05-02,111000000.0
90922be2-0122-42a2-b75d-c7b8f0695286,2022-09-07,140000000.0
9095ced5-ec49-baed-3c3f-e2ed061e15a5,2013-09-13,8000000.0
9095ced5-ec49-baed-3c3f-e2ed061e15a5,2016-04-20,85000000.0
90d5fb73-ef5e-4c89-81a8-e8b296e567d4,2019-08-08,140000.0
90d5fb73-ef5e-4c89-81a8-e8b296e567d4,2020-08-19,10000000.0
90d5fb73-ef5e-4c89-81a8-e8b296e567d4,2020-10-29,14892033.0
90d5fb73-ef5e-4c89-81a8-e8b296e567d4,2022-01-11,100000000.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2013-03-12,12000000.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2014-05-13,16000000.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2015-10-21,170105250.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2017-01-26,1602504180.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2020-09-02,177688486.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2020-11-10,590923649.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2021-04-08,297887501.0
900829a2-7bb5-41b4-8994-dfbb7b0fb989,2024-06-25,40000000.0
912c205e-7362-c7cf-7127-0ddd56fbbb88,2011-05-05,4378999.0
912c205e-7362-c7cf-7127-0ddd56fbbb88,2017-04-26,70000000.0
915dbafe-9425-4d02-80f4-5212ab7ba7a6,2020-12-01,62000000.0
915dbafe-9425-4d02-80f4-5212ab7ba7a6,2023-08-02,5000000.0
91a005db-55d6-4c0b-bee3-df2ccb86f9d0,2019-06-01,25000000.0
91a005db-55d6-4c0b-bee3-df2ccb86f9d0,2020-12-14,25925730.0
91a005db-55d6-4c0b-bee3-df2ccb86f9d0,2021-12-17,71899237.0
9095ced5-ec49-baed-3c3f-e2ed061e15a5,2014-08-29,35000000.0
91cb7e66-e5af-d28c-0309-3839f630236c,2011-10-01,2000000.0
91cb7e66-e5af-d28c-0309-3839f630236c,2014-07-16,8000000.0
91cb7e66-e5af-d28c-0309-3839f630236c,2015-08-06,60000000.0
91cb7e66-e5af-d28c-0309-3839f630236c,2016-12-21,57616962.0
91cb7e66-e5af-d28c-0309-3839f630236c,2018-07-12,150000000.0
91cb7e66-e5af-d28c-0309-3839f630236c,2019-06-04,500000000.0
91cb7e66-e5af-d28c-0309-3839f630236c,2020-09-22,100000000.0
91e04722-b800-4669-8f6f-21a277a037a6,2021-10-21,108850000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2001-09-25,13500000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2002-06-07,12600000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2004-10-15,30500000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2006-05-17,45000000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2008-07-29,12500000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2008-10-23,25000000.0
91efe631-e7e0-4dfa-1f5e-5f101dd2d765,2010-07-15,9800000.0
9218c3f4-ca6e-4f89-8aa8-8aa66b80dbe1,2020-09-22,20000000.0
9218c3f4-ca6e-4f89-8aa8-8aa66b80dbe1,2023-01-03,150000000.0
9218c3f4-ca6e-4f89-8aa8-8aa66b80dbe1,2023-10-10,60000000.0
921ad279-4899-c4d6-68b1-3a3739a70b01,2017-06-08,9500000.0
921ad279-4899-c4d6-68b1-3a3739a70b01,2019-02-27,20000000.0
921ad279-4899-c4d6-68b1-3a3739a70b01,2022-03-31,90000000.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2017-01-26,15000000.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2015-07-31,3220833.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2016-05-19,7948471.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2017-05-12,17394077.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2018-04-27,37800000.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2020-07-01,33000000.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2021-09-03,110017820.0
92588870-add6-298b-4c9f-a9673c4bd1dc,2021-12-07,62820976.0
90fe860c-0906-4c9e-84bd-f1db6142718c,2022-08-03,507834876.0
928279c4-cc87-4c44-a83b-6556439d4817,2022-04-12,40000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2016-11-04,3325000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2017-06-01,3200000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2018-01-17,5820000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2018-12-06,25000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2019-07-02,12000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2020-02-27,48000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2020-11-18,42000000.0
9326bfa7-084b-4413-87f1-02c7d37b5df9,2017-12-19,15000000.0
9326bfa7-084b-4413-87f1-02c7d37b5df9,2018-08-13,14542070.0
9326bfa7-084b-4413-87f1-02c7d37b5df9,2019-02-06,10000000.0
9326bfa7-084b-4413-87f1-02c7d37b5df9,2019-09-17,11491984.0
9326bfa7-084b-4413-87f1-02c7d37b5df9,2020-10-13,67000000.0
9326bfa7-084b-4413-87f1-02c7d37b5df9,2021-04-21,61623787.0
938478c5-72eb-d22b-2c91-121535edbe72,2001-01-24,3150000.0
93853d8a-48b8-f3f1-c162-7c1d3b856082,2020-09-23,7510000.0
93853d8a-48b8-f3f1-c162-7c1d3b856082,2021-03-02,18000000.0
93e56dbf-453f-401d-86c7-d5504918269c,2018-03-15,5169951.0
93e56dbf-453f-401d-86c7-d5504918269c,2019-04-18,22000000.0
93e56dbf-453f-401d-86c7-d5504918269c,2019-10-03,80000000.0
93e56dbf-453f-401d-86c7-d5504918269c,2020-02-26,51000000.0
93e56dbf-453f-401d-86c7-d5504918269c,2020-10-06,207000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2021-01-19,132000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2023-07-17,59000000.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,2024-07-01,88356397.0
93f4c236-e0c9-2d0a-352b-cab1af6ca492,2012-12-01,10000000.0
93f4c236-e0c9-2d0a-352b-cab1af6ca492,2014-09-01,70000000.0
93f72af1-f8ca-4064-b784-20e186bb1c2e,2024-07-15,80000000.0
942616cd-b08e-4206-9b6c-37560ecdc764,2021-03-31,100000000.0
942616cd-b08e-4206-9b6c-37560ecdc764,2021-12-06,200000000.0
943003e2-8703-ebc7-2e86-6611b1283694,2017-08-17,15000000.0
943003e2-8703-ebc7-2e86-6611b1283694,2019-05-08,17691287.0
943003e2-8703-ebc7-2e86-6611b1283694,2019-08-27,34904989.0
943003e2-8703-ebc7-2e86-6611b1283694,2021-09-09,41825448.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2010-10-19,10318.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2011-02-02,21303.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2011-03-07,108081.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2016-07-27,15000000.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2018-07-25,15000000.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2019-09-23,56000000.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2020-11-17,36300000.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2021-12-16,75000000.0
943c856f-0c30-d671-7d22-0709fcdd02b9,2023-08-24,72300000.0
947a542f-7a58-462f-8e3b-38f5f56a2bac,2020-09-10,35230804.0
947a542f-7a58-462f-8e3b-38f5f56a2bac,2024-05-14,20000000.0
94a59466-4792-41c5-8fbe-ca71b38ec82d,2023-02-15,80187746.0
94cb7cdb-7b8f-65df-cf75-015083a2365b,2017-02-27,38000000.0
94cb7cdb-7b8f-65df-cf75-015083a2365b,2019-04-18,75000000.0
94ed451b-3e57-4801-880f-fb0c822ff86c,2020-04-27,28300000.0
94ed451b-3e57-4801-880f-fb0c822ff86c,2020-11-26,45600000.0
94ed451b-3e57-4801-880f-fb0c822ff86c,2022-05-01,22000000.0
94ed451b-3e57-4801-880f-fb0c822ff86c,2024-09-02,2809936.0
957ea982-712b-f11c-37b1-f0c8c0dc471a,2014-04-22,10000000.0
957ea982-712b-f11c-37b1-f0c8c0dc471a,2017-10-24,11000000.0
957ea982-712b-f11c-37b1-f0c8c0dc471a,2019-09-09,25000000.0
957ea982-712b-f11c-37b1-f0c8c0dc471a,2020-11-30,4000000.0
957ea982-712b-f11c-37b1-f0c8c0dc471a,2021-02-01,10000000.0
957ea982-712b-f11c-37b1-f0c8c0dc471a,2022-01-02,70000000.0
947a542f-7a58-462f-8e3b-38f5f56a2bac,2023-10-05,56000000.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2020-02-13,1402948.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2020-04-21,4500000.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2021-03-16,10094360.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2021-10-12,34974231.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2022-09-26,4043325.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2024-04-01,4195991.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2024-09-19,70000000.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2024-09-19,31800000.0
95f37a67-0be1-4368-b507-100aa3db713d,2019-01-29,23000000.0
95f37a67-0be1-4368-b507-100aa3db713d,2020-01-15,31000000.0
95f37a67-0be1-4368-b507-100aa3db713d,2020-11-19,60000000.0
95f37a67-0be1-4368-b507-100aa3db713d,2021-06-08,157000000.0
95f37a67-0be1-4368-b507-100aa3db713d,2021-06-08,37000000.0
95f37a67-0be1-4368-b507-100aa3db713d,2021-11-23,150000000.0
95fd04e1-b35c-9b5a-6863-9b5ac81b4b93,2017-05-11,16295244.0
95fd04e1-b35c-9b5a-6863-9b5ac81b4b93,2021-08-25,75344022.0
94ed451b-3e57-4801-880f-fb0c822ff86c,2013-01-01,3200000.0
9626bea1-a3c6-4fc0-81d6-5235771f09e5,2020-11-30,50000000.0
9626bea1-a3c6-4fc0-81d6-5235771f09e5,2021-04-29,77253484.0
9626bea1-a3c6-4fc0-81d6-5235771f09e5,2021-12-20,250952837.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2006-02-10,1932384.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2011-06-23,18556430.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2012-06-19,10025122.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2013-11-01,9480342.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2015-04-15,14000000.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2016-10-27,36144335.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2020-01-31,60000000.0
965653f2-5db5-ae55-7990-95540896df18,2014-06-18,100000.0
965653f2-5db5-ae55-7990-95540896df18,2015-04-01,2000000.0
965653f2-5db5-ae55-7990-95540896df18,2016-04-08,7500000.0
965653f2-5db5-ae55-7990-95540896df18,2017-03-06,9000000.0
965653f2-5db5-ae55-7990-95540896df18,2018-04-19,20000000.0
965653f2-5db5-ae55-7990-95540896df18,2019-02-12,13033909.0
965653f2-5db5-ae55-7990-95540896df18,2021-01-14,78980208.0
969b4a76-575f-4bd0-b80f-5829f6bbd901,2020-06-26,78000000.0
969b4a76-575f-4bd0-b80f-5829f6bbd901,2021-02-26,120000000.0
96e94977-af90-577a-e29a-315df496f49a,2004-06-17,5979000.0
96e94977-af90-577a-e29a-315df496f49a,2007-02-18,22000000.0
96e94977-af90-577a-e29a-315df496f49a,2008-01-09,12650000.0
96e94977-af90-577a-e29a-315df496f49a,2009-03-27,3000000.0
96e94977-af90-577a-e29a-315df496f49a,2012-04-12,20000000.0
96f1b117-9684-4f89-9066-655534d9b23d,2021-09-16,150000000.0
95eee55b-3b28-46d0-85b5-c05ccda3d868,2022-01-19,56000000.0
95f37a67-0be1-4368-b507-100aa3db713d,2018-03-29,11000000.0
971e4b5a-27a5-91c2-55a2-bb43c5e075f7,2017-05-16,1632742.0
971e4b5a-27a5-91c2-55a2-bb43c5e075f7,2018-06-11,1900931.0
971e4b5a-27a5-91c2-55a2-bb43c5e075f7,2019-03-05,1600000.0
971e4b5a-27a5-91c2-55a2-bb43c5e075f7,2019-12-02,5350000.0
971e4b5a-27a5-91c2-55a2-bb43c5e075f7,2020-12-07,22246793.0
971e4b5a-27a5-91c2-55a2-bb43c5e075f7,2022-05-03,46157790.0
973dbbc6-7b85-4fc3-bbea-887c6f622ca7,2021-02-11,25000000.0
973dbbc6-7b85-4fc3-bbea-887c6f622ca7,2022-10-06,21300000.0
9648e54f-6b96-d359-78df-1f90c2b03d38,2006-11-24,19534562.0
976c5f2c-399f-4b1a-a0e9-20b530686bb0,2019-12-12,6500000.0
976c5f2c-399f-4b1a-a0e9-20b530686bb0,2020-04-01,70000000.0
976c5f2c-399f-4b1a-a0e9-20b530686bb0,2022-05-09,147500000.0
976c5f2c-399f-4b1a-a0e9-20b530686bb0,2022-12-21,40000000.0
976c5f2c-399f-4b1a-a0e9-20b530686bb0,2024-05-15,8000000.0
9788251f-919a-4433-80bc-3d79ead5cf7d,2021-03-16,32500000.0
9788251f-919a-4433-80bc-3d79ead5cf7d,2021-05-13,59500000.0
97a42196-202a-4312-83dd-fc06112e8873,2019-05-14,50000000.0
97a42196-202a-4312-83dd-fc06112e8873,2021-10-12,143000000.0
97dac4a3-bf2d-4586-b2f0-031be081dade,2021-08-31,63000000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2010-05-27,4947000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2011-04-21,21000000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2012-06-27,20000000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2014-02-13,30000000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2014-05-13,26300000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2014-11-10,100000000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2015-01-20,42300000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2016-09-22,96000000.0
9817e1f0-f0be-25f2-37a3-a1a25cdaec2f,2022-10-19,38636.0
986af5d7-4b84-42ed-8373-481dc844dda2,2019-12-05,10000000.0
986af5d7-4b84-42ed-8373-481dc844dda2,2021-04-05,26482116.0
986af5d7-4b84-42ed-8373-481dc844dda2,2021-08-24,116250262.0
986ca2d7-2570-4865-b70a-63fe36a1afb5,2018-09-01,2700000.0
986ca2d7-2570-4865-b70a-63fe36a1afb5,2019-07-29,1500000.0
986ca2d7-2570-4865-b70a-63fe36a1afb5,2021-12-03,40000000.0
973dbbc6-7b85-4fc3-bbea-887c6f622ca7,2022-02-08,85000000.0
973dbbc6-7b85-4fc3-bbea-887c6f622ca7,2022-02-08,300000000.0
973dbbc6-7b85-4fc3-bbea-887c6f622ca7,2022-10-06,10000000.0
986d8001-814a-4aa9-b0e3-eb2dc9af87dd,2018-11-15,41902605.0
986d8001-814a-4aa9-b0e3-eb2dc9af87dd,2022-03-16,88173508.0
9885c14f-103e-427c-baf4-abf1a53511bb,2021-04-15,82704663.0
9885c14f-103e-427c-baf4-abf1a53511bb,2022-12-16,2064480.0
9885c14f-103e-427c-baf4-abf1a53511bb,2024-06-06,595000.0
98be5d3c-4e1c-43d4-9962-1930df264572,2020-07-28,35000000.0
98be5d3c-4e1c-43d4-9962-1930df264572,2024-06-11,90000000.0
98e7a8d7-d3ee-e6de-d8e5-dc579f0f8858,2012-09-13,500000.0
98e7a8d7-d3ee-e6de-d8e5-dc579f0f8858,2014-10-14,9000000.0
98e7a8d7-d3ee-e6de-d8e5-dc579f0f8858,2016-05-11,15000000.0
98e7a8d7-d3ee-e6de-d8e5-dc579f0f8858,2017-10-25,14000000.0
98e7a8d7-d3ee-e6de-d8e5-dc579f0f8858,2019-07-25,30000000.0
98e7a8d7-d3ee-e6de-d8e5-dc579f0f8858,2020-12-17,80000000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2008-12-05,4000000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2009-01-19,6000000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2010-11-01,12000000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2011-04-27,2000000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2013-05-01,54600000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2015-04-06,55500000.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2022-03-16,5000000.0
99166534-ceca-464f-9515-d9ae5406bf8b,2021-03-11,75000000.0
99489e0c-5163-40f2-b4e7-76e5e84e46c6,2022-09-05,115371858.0
994a1223-29eb-9092-003e-0bf554af5749,2011-07-13,283747.0
994a1223-29eb-9092-003e-0bf554af5749,2012-02-23,1771647.0
994a1223-29eb-9092-003e-0bf554af5749,2013-07-10,1000000.0
994a1223-29eb-9092-003e-0bf554af5749,2014-03-11,12000000.0
994a1223-29eb-9092-003e-0bf554af5749,2014-04-03,502000.0
994a1223-29eb-9092-003e-0bf554af5749,2014-11-26,36000000.0
994a1223-29eb-9092-003e-0bf554af5749,2015-03-31,11100000.0
994a1223-29eb-9092-003e-0bf554af5749,2016-06-23,20300000.0
994a1223-29eb-9092-003e-0bf554af5749,2017-10-29,31070788.0
994a1223-29eb-9092-003e-0bf554af5749,2018-12-20,320000000.0
99a8e369-fff5-a913-2a8b-a1372dabc496,2017-08-04,900000.0
99a8e369-fff5-a913-2a8b-a1372dabc496,2018-01-04,120000.0
99a8e369-fff5-a913-2a8b-a1372dabc496,2018-05-29,8000000.0
99a8e369-fff5-a913-2a8b-a1372dabc496,2019-12-10,26000000.0
99a8e369-fff5-a913-2a8b-a1372dabc496,2022-04-12,125000000.0
99ba9b52-e9da-4e2e-bbae-eb9925ad55ac,2020-01-01,20000000.0
99ba9b52-e9da-4e2e-bbae-eb9925ad55ac,2021-02-24,80000000.0
99ba9b52-e9da-4e2e-bbae-eb9925ad55ac,2022-08-16,221000000.0
98be5d3c-4e1c-43d4-9962-1930df264572,2021-06-10,107000000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2012-11-25,149978.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2018-09-10,20000000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2020-10-13,28000000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2021-01-01,5000000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2021-05-03,130000000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2023-01-10,5600000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2024-09-20,50000000.0
98e1ecfd-a277-800f-3190-dac12aef0115,2004-08-14,13500000.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2011-01-26,821396.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2012-12-15,1842522.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2014-08-14,2672314.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2016-01-11,8689060.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2019-02-18,33934963.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2021-01-07,134960714.0
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,2021-12-09,265401174.0
990892aa-57fd-74e0-c1cf-a07a76c8fc58,2012-01-06,20000000.0
9a30609f-72b8-4c05-962e-7eecfe1f23e4,2023-02-03,2701389.0
994a1223-29eb-9092-003e-0bf554af5749,2016-04-25,50000000.0
9a6e90c0-bc9a-4a69-8d44-ca894125c59d,2021-03-01,50000000.0
9a6e90c0-bc9a-4a69-8d44-ca894125c59d,2022-03-14,70000000.0
9a75f092-4aff-43c5-8ae9-f00b4f2954e1,2019-02-14,14766250.0
9a75f092-4aff-43c5-8ae9-f00b4f2954e1,2021-03-24,79698372.0
9a7f4dd1-8c51-4934-8397-af23c8678bd4,2024-04-03,63000000.0
9a9bc749-457b-270a-8bbb-d3d771254be3,2011-06-21,165000000.0
9a9bc749-457b-270a-8bbb-d3d771254be3,2012-12-10,36000000.0
9a9bc749-457b-270a-8bbb-d3d771254be3,2014-03-07,157000000.0
9ac45bad-f2cb-4340-a24a-c5e5a5433c23,2021-01-06,50000000.0
9ac45bad-f2cb-4340-a24a-c5e5a5433c23,2023-02-20,66320327.0
9ac45bad-f2cb-4340-a24a-c5e5a5433c23,2023-05-18,73000000.0
99a8e369-fff5-a913-2a8b-a1372dabc496,2020-09-15,54000000.0
9ad6b946-2d95-ae63-7b4d-d5ae1815995f,2017-05-09,12000000.0
9ad6b946-2d95-ae63-7b4d-d5ae1815995f,2019-01-25,30000000.0
99e36855-0958-f9c2-4be5-6eb68697ea77,2021-12-09,195000000.0
9b6b591f-4388-4e99-b522-23f87ad0647f,2018-06-24,4243734.0
9b6b591f-4388-4e99-b522-23f87ad0647f,2022-09-07,57611452.0
9b6b591f-4388-4e99-b522-23f87ad0647f,2023-11-29,184082103.0
9b8a9e63-9884-c74f-6301-c46a6c9893dc,2015-09-03,100000000.0
9b8a9e63-9884-c74f-6301-c46a6c9893dc,2016-05-12,100000000.0
9b8a9e63-9884-c74f-6301-c46a6c9893dc,2017-01-17,175000000.0
9b8a9e63-9884-c74f-6301-c46a6c9893dc,2018-08-08,500000000.0
9b9ed773-33d2-4b9a-bab8-4cf53d4de13f,2016-10-01,4270000.0
9b9ed773-33d2-4b9a-bab8-4cf53d4de13f,2017-05-30,4200000.0
9b9ed773-33d2-4b9a-bab8-4cf53d4de13f,2018-02-01,11000000.0
