domain,person_name,person_facebook_url,person_twitter_url,person_linkedin_url,country_code
lenskart.com,Amit Chaudhary,,,,
lenskart.com,Peyush Bansal,,,,
letgo.com,Alec Oxenford,,,,
li.me,Adam Zhang,,,,
li.me,Brad Bao,,,,
li.me,Toby Sun,,,,
linktr.ee,Anthony Zaccaria,,,,
wellhub.com,Cesar Carvalho,,,,
livelyme.com,Shobin Uralil,,,,
loggi.com,Fabien Mendez,,,,
whatnot.com,Grant LaFontaine,,,,
whatnot.com,Logan Head,,,,
m2pfintech.com,Muthukumar A,,,,
macrogenics.com,Leroy Hood,,,,
neocis.com,Alon Mozes,,,,
magicspoon.com,Gabi Lewis,,,,
magicspoon.com,Gregory Sewitz,,,,
mambu.com,Sofia Nunes,,,,
neocis.com,Juan Salcedo,,,,
neolithe.fr,Clement Benassy,,,,
netskope.com,Sanjay Beri,,,,
medikabazaar.com,Ketan Malkan,,,,
medikabazaar.com,Mr. Vivek Tiwari,,,,
xepelin.com,Nicolas de Camino,,,,
xepelin.com,Sebastian Kreis,,,,
nextinsurance.com,Alon Huri,,,,
merqueo.com,Jose Guillermo Calderon,,,,
messari.io,Dan McArdle,,,,
messari.io,Ryan Selkis,,,,
mi.com,Lin Bin,,,,
nicira.com,Nick McKeown,,,,
microconnect.com,Gary Zhang,,,,
youtube.com,Will Leatherman,,,,
youtube.com,Karol Ogrodnik,,,,
missionlane.com,Sasha Orloff,,,,
northseatherapeutics.com,Hilde H. Steineger,,,,
modernmeadow.com,Andras Forgacs,,,,
northseatherapeutics.com,David A. Fraser,,,,
nuclera.com,Gordon McInroy,,,,
montecarlodata.com,Barr Moses,,,,
montecarlodata.com,Lior Gavish,,,,
nutmeg.com,Nick Hungerford,,,,
zesty.co,Alexey Baikov,,,,
zesty.co,Maxim Melamedov,,,,
zhangyue.com,Xiangjun Cheng,,,,
mparticle.com,Andrew Katz,,,,
mparticle.com,Michael Katz,,,,
mpowerfinancing.com,Emmanuel Smadja,,,,
mpowerfinancing.com,Mike Davis,,,,
mux.com,Jon Dahl,,,,
ncabgroup.com,Bo Andersson,,,,
ncabgroup.com,Leif Pettersson,,,,
neolithe.fr,Nicolas Cruaud,,,,
omass.com,Jonathan Hopper,,,,
onci.com,Joel Perlman,,,,
onci.com,Rishi Khosla,,,,
nextinsurance.com,Guy Goldstein,,,,
am-pharma.com,Felice Verduyn,,,,NLD
magic.dev,Eric Steinberger,,,,
nicira.com,Martin Casado,,,,
magic.dev,Sebastian De Ro,,,,
niu.com,Joseph Nelson,,,,
niu.com,Token Hu,,,,
ongrin.com,Paula Nader,,,,
ongrin.com,Sergio Romo,,,,
onyx-pharm.com,"Joel Martin,Ph.D.",,,,
onyx-pharm.com,Larry Bock,,,,
aspenpower.com,Jorge Vargas,,twitter.com/jev10010,linkedin.com/in/jorge-vargas-605a801,USA
augmedics.com,Paul Ziegler,,,linkedin.com/in/paul-ziegler-53547766,USA
avast.com,Vince Steckler,facebook.com/vsteckler,twitter.com/vincesteckler,linkedin.com/in/vince-steckler-8747a81,CZE
nuna.com,David Chen,,,,
nuna.com,Mark Cavage,,,,
observe.ai,Akash Singh,,,,
observe.ai,Swapnil Jain,,,,
oda.com,Karl Munthe-Kaas,,,,
oda.com,Mats André Kristiansen,,,,
offerpad.com,Jerry Coleman,,,,
outfit7.com,Samo Login,,,,
outsideinc.com,Felix Magowan,,,,
blackriflecoffee.com,Stephen M. Kadenacy,,,linkedin.com/in/stephenkadenacy,USA
microconnect.com,Charles Li,,,,
paireyewear.com,Michael Hayato Vela,,,,
missionbio.com,Adam Sciambi,,,,
missionbio.com,Dennis Eastburn,,,,
mobikwik.com,Upasana Taku,,,,
pactpharma.com,Toni Ribas,,,,
pactpharma.com,Jim Heath,,,,
paige.ai,Peter Schüffler,,,,
palleonpharma.com,Jim Broderick,,,,
paloaltonetworks.com,Zeynep Inanoglu Ozdemir,,,,
pandora.com,Doug Barry,,,,
patient21.com,Sebastian Duong,,,,
mparticle.com,Jason Lynn,,,,
patient21.com,Nicolas Hantzsch,,,,
paypal.com,Luke Nosek,,,,
paysend.com,Abdul Abdulkerimov,,,,
peak.com,Rina Onur Sirinoglu,,,,
cora.com.br,Leonardo Soares Barbosa Mendes,,,linkedin.com/in/leonardomendes,BRA
nouscom.com,Elisa Scarselli,,,,
pensando.io,Soni Jiandani,,,,
perfios.com,V.R. Govindarajan,,,,
nuclera.com,Jiahao Huang,,,,
persefoni.com,Anne Reaney,,,,
pharmeasy.in,Dhaval Shah,,,,
photoroom.com,Eliot Andres,,,,
pluralsight.com,Aaron Skonnard,,,,
pluralsight.com,Fritz Onion,,,,
plugpower.com,Andy Marsh,,,,
plugpower.com,Matthew Cusack,,,,
policybazaar.com,Jerry Bhutia,,,,
poly.ai,Nikola Mrkšić,,,,
pingidentity.com,Andre Durand,,,,
pingidentity.com,Bryan Field-Elliot,,,,
pintec.com,Allen Dong,,,,
pintec.com,William Wei,,,,
posit.co,J.J. Allaire,,,,
posit.co,Joseph Allaire,,,,
oda.com,Jon Kåre Stene,,,,
ethealthcare.com.cn,Hong Tan,,,linkedin.com/in/recycledentrepreneur,CHN
ofbusiness.com,Asish Mohapatra,,,,
purplle.com,Manish TanejA,,,,
onepeloton.com,Graham Stanton,,,,
policybazaar.com,Avaneesh Nirjar,,,,
policybazaar.com,Tarun Mathur,,,,
policybazaar.com,Manoj Sharma,,,,
qualys.com,Tapesh Gautam,,,,
poshmark.com,Gautam Golwala,,,,
poshmark.com,Tracy Sun,,,,
postman.com,Abhijit Kane,,,,
postman.com,Ankit Sobti,,,,
ppro.com,Philipp Bock,,,,
ppro.com,Tobias Schreyer,,,,
preply.com,Kirill Bigai,,,,
recludixpharma.com,Brian Hodous,,,,
recludixpharma.com,Dan Treiber,,,,
prewave.com,Harald Nitschinger,,,,
recludixpharma.com,Patrick Zarrinkar,,,,
printful.com,Raghul Vishnu P V,,,,
printful.com,Lauris Liberts,,,,
redpoints.com,Josep Coll Rodriguez,,,,
orcabio.com,Ivan Dimov,,,,
globallogic.com,Nitesh Banga,,twitter.com/nitesh_banga,linkedin.com/in/nitesh-banga-710248b,USA
orcabio.com,Jeroen Bekaert,,,,
orcabio.com,Ronald Martell.,,,,
gumgum.com,Ryan Schinman,,,linkedin.com/in/ryan-schinman-034722203,USA
propertyfinder.ae,Metro City Homes,,,,
propertyfinder.ae,Renan M Bourdeau,,,,
retailnext.net,Alexei Agratchev,,,,
ribontx.com,Paul Chang,,,,
otrium.com,Max Klijnstra,,,,
pachama.com,Tomas Aftalion,,,,
path-robotics.com,Alex Lonsberry,,,,
path-robotics.com,Matthew Klein,,,,
payfit.com,Ghislain de Fontenay,,,,
peartherapeutics.com,Stephen Smith,,,,
peartherapeutics.com,William Greene,,,,
qingcloud.com,Spencer Lin,,,,
quantum-si.com,Jason Sickler,,,,
quantum-si.com,Jonathan M. Rothberg,,,,
qumulo.com,Charles Curran,,,,
shockwavemedical.com,Todd Brinton,,,,
rebelliondefense.com,Oliver Lewis,,,,
functionofbeauty.com,Zahir Dossa,,,,
fundbox.com,Yuval Ariav,,,,
silverfort.com,Matan Fattal,,,,
reibus.com,John Armstrong,,,,
remote.com,Marcelo Lebre,,,,
remote.com,Nick Macario,,,,
renorun.com,Joelle Chartrand,,,,
getsquire.com,Dave A. Salvant,,,,
gett.com,Dave Waiser,,,,
global-fashion-group.com,Jose Ojeda,,,,
glydways.com,Mark Seeger,,,,
glydways.com,Zachary Zeliff,,,,
groupon.com,Eyy-Tom Wry,,,,
reply.com,Andrea Ranchino,,,,
reply.com,Tatiana Rizzante,,,,
headspace.com,Rich Pierson,,,,
spotnana.com,Sarosh Waghmar,,,,
spotnana.com,Shikhar Agarwal,,,,
revolutionrace.com,Pernilla Nyrensten,,,,
ribontx.com,W. Lee Kraus,,,,
hellotend.com,Andy Grover,,,,
hellotend.com,Felicia Kashevaroff,,,,
hellotend.com,Michael Stenclik,,,,
nuance.com,Philip Quigley,,,,USA
obsidiantx.com,Gary Vanasse,,,linkedin.com/in/gary-vanasse-184028207,USA
hightouch.com,Tejas Manohar,,,,
rocket-internet.com,Tobias Schuele,,,,
storytel.com,Jonas Tellander,,,,
storytel.com,Jon Hauksson,,,,
strivehealth.com,Will Stokes,,,,
rovio.com,Kim Dikert,,,,
sundae.com,Josh Stech,,,,
sunking.com,Patrick Walsh,,,,
sunlightfinancial.com,Michael Ruehlman,,,,
salsify.com,Jason Purcell,,,,
idealista.com,Fernando Encinar,,,,
iheartjane.com,Socrates Rosenfeld,,,,
immo.capital,Avinav Nigam,,,,
indmoney.com,Amrita Sirohia,,,,
precigen.com,Luc Van fraeyenhoven,,,linkedin.com/in/luc-van-fraeyenhoven-a386718,BEL
tandem.co.uk,Alexandru Rebosapca,,,,
infinitecommerce.com,Craig (CJ) I.,,,,
taxdoo.com,Dr. Roger Gothmann,,,,
qredo.com,Brian Spector,,twitter.com/bspector,uk.linkedin.com/in/brianspector,GBR
qumulo.com,Michael Cornwell,,twitter.com/puremc,linkedin.com/in/cornwell,USA
innovid.com,Zack Zigdon,,,,
revelsystems.com,Bobby Marhamat,facebook.com/bobbymarhamat,twitter.com/bobbymarhamat,linkedin.com/in/bobbymarhamat,USA
sennder.com,David Nothacker,,,,
sennder.com,Julius Koehler,,,,
sennder.com,Maxime Legardez,,,,
sendgrid.com,Isaac Saldana,,,,
sendgrid.com,Jose Lopez,,,,
shell.us,Peter Job,,,,USA
ionctura.com,Catherine Pickering,,,,
ionctura.com,Lars van der Veen,,,,
irobot.com,Colin Angle,,,,
tier.app,Julian Blessin,,,,
ixlayer.com,Poorya Sabounchi,,,,
tissium.com,Jeff Karp,,,,
tissium.com,Maria Pereira,,,,
tissium.com,Patrick Houvet,,,,
jfrog.com,Fred Simon,,,,
seyond.com,Junwei Bao,,,,
seyond.com,Yimin Li,,,,
shef.com,Joey Grassia,,,,
shipbob.com,Dhruv Saxena,,,,
shipbob.com,Jivko Bojinov,,,,
shopify.com,Daniel Weinand,,,,
shopify.com,Dan Schultzer,,,,
shopup.org,Sujayath Ali,,,,
shopup.org,Naveneetha Krishnan,,,,
showroomprive.com,David Dayan,,,,
kahoot.com,Alf Inge Wang,,,,
kahoot.com,Johan Brand,,,,
kaiahealth.com,Moritz Philipp Weisbrodt,,,,
silverfort.com,Yaron Kassner,,,,
signifyd.com,Rajesh Ramanand,,,,
twilio.com,Evan Cooke,,,,
twilio.com,Jeff Lawson,,,,
tytocare.com,Dedi Gilad,,,,
tytocare.com,Ofer Tzadik,,,,
kitchenunited.com,Massimo Noja De Marco,,,,
traxretail.com,Kendra Ricenbaw,facebook.com/kendra.ricenbaw,,linkedin.com/in/kendra-ricenbaw-cxo-coo,SGP
skroutz.gr,George Avgoustidis,,,,
skroutz.gr,George Hadjigeorgiou,,,,
sliceit.com,Deepak Malhotra,,,,
tusimple.com,James Mullen,,,linkedin.com/in/jim-mullen-9478155b,USA
smiledirectclub.com,Alex Fenkell,,,,
smiledirectclub.com,Jordan Katzman,,,,
snaplogic.com,Gaurav Dhillon,,,,
snaplogic.com,Mike Pittaro,,,,
uniqure.com,David Meek,,,linkedin.com/in/david-meek,NLD
vay.io,Thomas von der Ohe,,,,
waresix.com,Andree Susanto,,,linkedin.com/in/andreesusanto,IDN
wellhub.com,Beatriz Padrão,,,linkedin.com/in/beatrizpadrao/?originalSubdomain=br,USA
solfacil.com.br,Fabio Carrara,,,,
solfacil.com.br,Guillaume Tiret,,,,
solfacil.com.br,Roger Alves,,,,
sophiagenetics.com,Jurgi Camblong,,,,
vividseats.com,Eric Vassilatos,,,,
vividseats.com,Jerry Bednyak,,,,
zealandpharma.com,Eva Steiness,,,linkedin.com/in/eva-steiness-0686b3a/?ppe=1,DNK
zenimax.com,Robert A. Altman,,,,USA
vnlife.vn,Thanh Binh Mai,,,,
vnlife.vn,Tri Manh Tran,,,,
ankorstore.com,Mathieu Alengrin,,,,
ankorstore.com,Nicolas d'Audiffret,,,,
asherbio.com,Andy Yeung,,,,
asherbio.com,Ivana Djuretic,,,,
atai.life,Florian Brand,,,,
avalara.com,Rory Rawlings,,,,
avast.com,Pavel Baudis,,,,
bibit.id,Sigit Kouwagam,,,,
bezerocarbon.com,Tommy Ricketts,,,,
bevi.co,Francisco Rojas,,,,
biomodal.com,Bobby Yerramilli-Rao,,,,
bolt.eu,Markus Villig,,,,
boozt.com,Jesper Brøndum,,,,
whatfix.com,Khadim Batti,,,,
whatfix.com,Vara Kumar Namburu,,,,
spotify.com,Jon Åslund,,,,
brut.media,Guillaume Lacroix,,,,
brightpeaktx.com,Vijaya R. Pattabiraman,,,,
sproutsocial.com,Aaron Rankin,,,,
sproutsocial.com,Gilbert Lara,,,,
squareup.com,Tristan O'Tierney,,,,
cardior.de,Claudia Ulbrich,,,,
citymall.live,Angad Kikla,,,,
classpass.com,Sanjiv Sanghavi,,,,
cointracker.io,Chandan Lodha,,,,
colossal.com,Andrew Busey,,,,
colossal.com,Ben Lamm,,,,
complex.com,Jamie Iovine,,,,
cornershopapp.com,Oskar Hjertonsson,,,,
crisp.nl,Michiel Roodenburg,,,,
cvent.com,Dan Lapus,,,,
czb365.com,Zhen Dai,,,,
despegar.com,Alejandro Tamer,,,,
stem.com,Brian Thompson,,,,
stem.com,Thomas Marge,,,,
d-matrix.ai,Sudeep Bhoja,,,,
doktor.se,Robin Rutili,,,,
doktor.se,Svante Tegnér,,,,
dreamgames.com,Soner Aydemir,,,,
dynotx.com,Eric Kelsic,,,,
dynotx.com,Sam Sinai,,,,
eleanorhealth.com,Corbin Petro,,,,
eleanorhealth.com,David Whelan,,,,
zocdoc.com,Nick Ganju,,,,
eventbrite.com,Kevin Hartz,,,,
eventbrite.com,Danny Savage,,,,
sunlightfinancial.com,Daniel von der Schulenburg,,,,
sunlightfinancial.com,Wilson Chang,,,,
sunnova.com,John Berger,,,,
sunrun.com,Edward Fenster,,,,
sunrun.com,Lynn Jurich,,,,
sunrun.com,Rob C.,,,,
aircall.io,Jonathan Anguelov,,,,
almapay.com,Guillaume Desloges,,,,
ambagontx.com,Christian Ottmann,,,,
ambagontx.com,Michelle Arkin,,,,
applyboard.com,Massi Basiri,,,,
syriusrobotics.com,Adam Jiang,,,,
argyle.com,Audrius Zujus,,,,
argyle.com,Shmulik Fishman,,,,
arista.com,David Cheriton,,,,
tandem.co.uk,Mohamed Rajhi,,,,
tandem.co.uk,Seyi William Adegoke,,,,
auto1-group.com,Hakan Koç,,,,
teads.com,Gilles Moncaubeig,,,,
biosplice.com,Osman Kibar,,,,
bira91.com,Tanmoy Mukherjee,,,,
text.com,Maciej Jarzebowski,,,,
bloxroute.com,Emin Gün Sirer,,,,
bluepha.com,Haoqian Zhang,,,,
bluepha.com,Teng Li,,,,
boozt.com,Hermann Haraldsson,,,,
brut.media,Laurent LUCAS,,,,
thousandeyes.com,Mohit Lad,,,,
thousandeyes.com,Ricardo Oliveira,,,,
candidebooks.com,Matt Devalaraja,,,,
candidebooks.com,Ram Aiyar,,,,
capitolis.com,Thomas Glocer,,,,
capstantx.com,Bruce Levine,,,,
cardioxyl.com,David Kass,,,,
cardioxyl.com,Vince Kalish,,,,
carsome.my,Jiun Ee Teoh,,,,
tmrwsportsgroup.com,Rory McIlroy,,,,
catonetworks.com,Gur Shatz,,,,
catonetworks.com,Shlomo Kramer,,,,
toasttab.com,Aman Narang,,,,
tomtom.com,Corinne Vigreux,,,,
tomtom.com,Peter Frans Pauwels,,,,
tonextchapter.com,Jaeho Chung,,,,
chargebee.com,Rajaraman Santhanam,,,,
chippercash.com,Maijid Moujaled,,,,
translate.bio,Ankit Mahadevia,,,,
translate.bio,Jean-Francois Formela,,,,
citydeal.de,Philipp Hasskamp,,,,
clarabridge.com,Folke Lemaitre,,,,
tray.ai,Alistair Russell,,,,
clickup.com,Fernando Arbuatti,,,,
cmrsurgical.com,Martin Frost,,,,
tritiumcharging.com,David Finn,,,,
cockroachlabs.com,Peter Mattis,,,,
tryjeeves.com,Sherwin Gandhi,,,,
coinbase.com,Brian Armstrong,,,,
coindcx.com,Neeraj Khandelwal,,,,
coindcx.com,Sumit Gupta,,,,
collectivehealth.com,Rajaie Batniji,,,,
computenorth.com,Dave Perrill,,,,
computenorth.com,PJ Lee,,,,
ubitus.net,Pegasus Chen,,,,
ubitus.net,Victor Shen,,,,
cornerstoneondemand.com,Perry Wallack,,,,
cornerstoneondemand.com,Steve Jacobson,,,,
courpharma.com,Jim Herrmann,,,,
courpharma.com,John Puisis,,,,
coursehero.com,Andrew Grauer,,,,
coursehero.com,Gregor Carrigan,,,,
upland.me,Dirk Lueth,,,,
crossbeam.com,Buck Ryan,,,,
currencycloud.com,Nigel Verdon,,,,
cybereason.com,Yonatan Amit,,,,
cybereason.com,Yossi Naar,,,,
daaz.com,Jonathan Saragossi,,,,
cymulate.com,Eyal Gruner,,,,
daaz.com,Tom Sella,,,,
dasouche.com,Junhong Yao,,,,
dasouche.com,Shen Dong,,,,
uveye.com,Amir Hever,,,,
uveye.com,Ohad Hever,,,,
valens.com,Massad Eyal,,,,
vayyar.com,Naftali Chayat,,,,
deliveryhero.com,Lukasz Gadowski,,,,
dembiopharma.com,David Donabedian,,,,
dembiopharma.com,John Pribis,,,,
dembiopharma.com,Kipp Weiskopf,,,,
veev.com,Ami Avrahami,,,,
venn.city,Chen Avni,,,,
venn.city,Jennifer Sissler,,,,
divvyhomes.com,Alex Klarfeld,,,,
verizonconnect.com,Mark Mintz,,,,
verizonconnect.com,Peter Mitchell,,,,
dreamgames.com,Ikbal Namli,,,,
dropbox.com,Arash Ferdowsi,,,,
dropbox.com,Sujay Jaswa,,,,
virginhyperloop.com,Shervin Pishevar,,,,
vivintsolar.com,Keith Nellesen,,,,
volocopter.com,Thomas Ruf,,,,
wefox.com,Alex Ruthemeier,,,,
etoro.com,Yoni Assia,,,,
westwing.de,Markus Feigelbinder,,,,
westwing.de,Matthias Siepe,,,,
westwing.de,Tim Schafer,,,,
whoop.com,Aurelian Nicolae,,,,
whoop.com,Will Ahmed,,,,
exosfinancial.com,Joseph Squeri,,,,
fabric.inc,Ryan Bartley,,,,
fabric.inc,Shiv Agarwal,,,,
wonder.com,Andy Kleinman,,,,
wonder.com,Juan Pablo Cappello,,,,
wonder.com,Marc Lore,,,,
figure.com,Michael Cagney,,,,
finxact.com,Debbie Kovacs,,,,
fireblocks.com,Michael Shaulov,,,,
xepelin.com,Guillermo Molina Carvallo,,,,
xreal.com,Peng Jin,,,,
yahooinc.com,David Filo,,,,
yahooinc.com,Jerry Yang,,,,
yahooinc.com,Bharat Vijay,,,,
yahooinc.com,Echeyde Cubillo,,,,
yammer.com,Adam Pisoni,,,,
flipdish.com,Conor McCarthy,,,,
flipdish.com,James McCarthy,,,,
yext.com,Brian Distelburger,,,,
yext.com,Jenna Flug,,,,
flixbus.com,André Schwämmlein,,,,
yimidida.com,Yang Xingyun,,,,
yimidida.com,Haitao Mei,,,,
flyzipline.com,Keenan Wyrobek,,,,
youtube.com,Hector D.,,,,
forethought.ai,Sami Ghoche,,,,
foreveroceans.com,Jason Heckathorn,,,,
foreveroceans.com,North Larsen,,,,
yugabyte.com,Kannan Muthukkaruppan,,,,
yugabyte.com,Karthik Ranganathan,,,,
zalando.de,Robert Gentz,,,,
freetrade.io,Andre Mohamed,,,,
frontiercargroup.com,André Kussmann,,,,
zenbusiness.com,Shanaz Hemmati,,,,
zenbusiness.com,James Glancy,,,,
frontiercargroup.com,Peter Lindholm,,,,
frontiercargroup.com,Sujay Tyle,,,,
zerofox.com,Robert Francis,,,,
zhangyue.com,Lingyun Zhang,,,,
zilch.com,Philip Belamant,,,,
zilch.com,Sean O’Connor,,,,
ziprecruiter.com,Joe Edmonds,,,,
gelato.com,Henrik Müller Hansen,,,,
gelato.com,Pal T. Naess,,,,
get-carrot.com,Arun Venkatesan,,,,
get-carrot.com,Asima Ahmad,,,,
getir.com,Ugur Samut,,,,
getjobber.com,Forrest Zeisler,,,,
getjobber.com,Sam Pillar,,,,
getsquire.com,Songe LaRon,,,,
glassdoor.com,Tim Besse,,,,
gloat.com,Ben Reuveni,,,,
glovoapp.com,Miguel Vicente,,,,
gojek.com,Michaelangelo Moran,,,,
gojek.com,Nadiem Makarim,,,,
gojek.com,Windy Natriavi,,,,
gotocompany.com,Kevin Aluwi,,,,
gotokeep.com,Ning Wang,,,,
gotokeep.com,Wei Peng,,,,
quora.com,Adam D’Angelo,,,,
quora.com,Charlie Cheever,,,,
greenphire.com,John Samar,,,,
greenphire.com,Samuel Whitaker,,,,
groupon.com,Christopher Muhr,,,,
headway.co,Jake Sussman,,,,
headway.co,Kevin Chan,,,,
amagi.com,Srividhya Srinivasan,,,,
appian.com,Bob Kramer,,,,
hellotend.com,Sophia Abram,,,,
bitso.com,Pablo Gonzalez,,,,
block.xyz,Nick Molnar,,,,
brut.media,Renaud Le Van Kim,,,,
buildots.com,Aviv Leibovici,,,,
buildots.com,Roy Danon,,,,
homelane.com,Tanuj Choudhry,,,,
honeybook.com,Oz Alon,,,,
honorcare.com,Megan D Jordan,,,,
celcoin.com.br,Rodrigo Moraes,,,,
chippercash.com,Ham Serunjogi,,,,
citydeal.de,Sebastian Schmidt,,,,
classpass.com,Felipe Baytelman,,,,
classpass.com,Payal Kadakia,,,,
cointracker.io,Christine Moore,,,,
cointracker.io,Jon Lerner,,,,
hunters.security,Tomer Kazaz,,,,
covergenius.com,Angus McDonald,,,,
covergenius.com,Chris Bayley,,,,
crossbeam.com,Robert MoorE,,,,
desktopmetal.com,Chris Schuh,,,,
desktopmetal.com,Emanuel M. Sachs,,,,
desktopmetal.com,Ric Fulop,,,,
duffel.com,Steve Domin,,,,
ekohealth.com,Tyler Crouch,,,,
eleanorhealth.com,Corbin P.,,,,
evernorth.com,Sean Heyniger,,,,
farfetch.com,Akio T.,,,,
finbourne.com,George Beasley,,,,
flyzipline.com,Peter Seid,,,,
forethought.ai,Colm Doyle,,,,
interos.ai,Jennifer BiscegliE,,,,
freshly.com,Michael Wystrach,,,,
getir.com,Canberk Donmez,,,,
getir.com,Ronny Gottschlich,,,,
getmoss.com,Ferdinand Meyer,,,,
gloat.com,Ben ReuvenII,,,,
globallogic.com,Sanjay Singh,,,,
inworld.ai,Kylan Gibbs,,,,
goldbelly.com,Trevor Stow,,,,
hellogetsafe.com,Christian Wiens,,,,
hellogetsafe.com,Marius (Blaesing) Simon,,,,
hemab.com,Johan H. Faber,,,,
hifibio.com,Robert Nicol,,,,
hightouch.com,Josh Curl,,,,
hortonworks.com,Arun C Murthy,,,,
ifood.com.br,Guilherme Pinho Bonifacio,,,,
ifood.com.br,Patrick Sigrist,,,,
karmakitchen.co,Eccie Newton,,,,
karmakitchen.co,Gini Newton,,,,
imdada.cn,Jun Yang,,,,
imdada.cn,Philip Kuai,,,,
impact.com,Todd Crawford,,,,
ke.com,Peng Yongdong,,,,
keplrvision.com,Nicholas Williams,,,linkedin.com/in/nicholas-williams-62584065,USA
inceptio.ai,Julian Ma,,,,
inceptio.ai,Julian Zheren,,,,
incorta.com,Hichem Sellami,,,,
insurancedekho.com,Ish Babbar,,,,
kitopi.com,Andres Arenas,,,,
iomx.com,Nisit Khandelwal,,,,
iomx.com,Philipp Beckhove,,,,
iorahealth.com,Christopher McKown,,,,
irobot.com,Helen Greiner,,,,
konux.com,Andreas Kunze,,,,
konux.com,Andreas Loy,,,,
konux.com,Dennis Humhal,,,,
konux.com,Michael Wax,,,,
konux.com,Vlad Lata,,,,
ixlayer.com,Pouria Sanae,,,,
joinfound.com,Emily Yudofsky,,,,
joinfound.com,Swathy Prithivi,,,,
joinnbio.com,Shusheng Geng,,,,
joinnbio.com,Tao He T,,,,
jumpcloud.com,Antoine Jebara,,,,
jumpcloud.com,Larry Middle,,,,
jumpcloud.com,Priscilla Elora Sharuk,,,,
jumpcloud.com,Rajat Bhargava,,,,
jumpcloud.com,Serhat Can,,,,
kacific.com,Christian Patouraux,,,,
kacific.com,Cyril Annarella,,,,
layerzero.network,Caleb Banister,,,,
kape.com,Cristian Orasanu,,,,
leanix.net,André Christ,,,,
king.com,Patrik Stymne,,,,
kitopi.com,Bader Ataya,,,,
kitopi.com,Mohamad Ballout,,,,
letgo.com,Enrique Linares,,,,
klook.com,Bernie Xiaokang Xiong,,,,
klook.com,Eric Gnock Fah,,,,
knotel.com,Natan Santolo,,,,
kry.se,Fredrik Jung-Abbou,,,,
kry.se,Johannes Schildt,,,,
landis.com,Tom Petit,,,,
linear.app,Tuomas Artman,,,,
ledn.io,Adam Reeds,,,,
ledn.io,Mauricio Di Bartolomeo,,,,
letgo.com,Jordi Castello,,,,
loft.com.br,Marcus Vinicius Grigoletto,,,,
linkedin.com,Lee Hower,,,,
livelyme.com,Alex Cyriac,,,,
livingsocial.com,Edward Frederick,,,,
localbounti.com,Craig Hurlbert,,,,
localbounti.com,Travis Joyner,,,,
loggi.com,Eduardo Wexler,,,,
loom.com,Shahed K.,,,,
m2pfintech.com,Prabhu Rangarajan,,,,
macrogenics.com,Jeffrey V. Ravetch,,,,
mamaearth.in,Varun Alagh,,,,
manypets.com,Guy Farley,,,,
manypets.com,Steven Mendel,,,,
mdclone.com,Luz Erez,,,,
mediartx.com,David Lagares,,,,
mediartx.com,Vishal Vaidya,,,,
medicallyhome.com,Andrew Lipman,,,,
medicallyhome.com,Rami Karjian,,,,
meliuz.com.br,Israel Salmen,,,,
meliuz.com.br,Ofli Guimarães,,,,
mi.com,Huang Jiangji,,,,
mi.com,Zhou Guangping,,,,
mobike.com,Davis Wang,,,,
mobikwik.com,Bipin Singh,,,,
mobikwik.com,Chandan Joshi,,,,
moonactive.com,Niv Touboul,,,,
missionbio.com,Charlie Silver,,,,
ncabgroup.com,Lars Östlund,,,,
neolithe.fr,William CRUAUD,,,,
modernmeadow.com,Karoly Jakab,,,,
netent.com,Pontus Lindwall,,,,
moonactive.com,Samuel Albin,,,,
newlink.com,Zhen Dai,,,,
mparticle.com,Dave Myers,,,,
multiversx.com,Beniamin Mincu,,,,
nordtechgroup.com,Nils Bergman,,,,
myflexbox.com,Peter Klima,,,,
myflexbox.com,Jonathan Grothaus,,,,
mysql.com,David Axmark,,,,
mythic.ai,Dave Fick,,,,
mythic.ai,Mike Henry,,,,
oda.com,Ida Johnsen,,,,
odysseytx.com,Eicke Latz,,,,
ofo.com,Zhang Siding,,,,
okcredit.in,Aditya Prasad,,,,
neptuneretailsolutions.com,Michele Boal,,,,
neptuneretailsolutions.com,Steven Boal,,,,
oneweb.net,Ddr Ing Alja Medici Pl Oly,,,,
netcompany.com,André Rogaczewski,,,,
netcompany.com,Claus Jorgensen,,,,
ongrin.com,Marcelo Loureiro,,,,
newlink.com,Yang Wang,,,,
nicks.com,Carl Backlund,,,,
nicks.com,Niclas Luthman,,,,
openenglish.com,Nicolette Rankin,,,,
open.money,Deena Jacob,,,,
opentable.com,Chuck Templeton,,,,
opentable.com,Eric Moe,,,,
opentable.com,Glenn Allen,,,,
opentrons.com,Nicholas Wagner,,,,
opentrons.com,Will Canine,,,,
northone.com,Justin Adler,,,,
outsystems.com,Rodrigo Sousa Coutinho,,,,
outsystems.com,Rui Pereira,,,,
pachama.com,Khaled Helioui,,,,
pactpharma.com,David Baltimore,,,,
nymbus.com,Scott Killoh,,,,
paireyewear.com,Nathan Kondamuri,,,,
paireyewear.com,Sophia Edelstein,,,,
paloaltonetworks.com,Shaun Maguire,,,,
paloaltonetworks.com,Yuming Mao,,,,
obsidiansecurity.com,Ben Johnson,,,,
obsidiansecurity.com,Matt Wolff,,,,
pandora.com,Amy Alonso,,,,
pandora.com,Tim Westergren,,,,
octane.co,Mark Garro,,,,
paper.co,Roberto Cipriani,,,,
patient21.com,Christopher Muhr,,,,
